TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0044419," ""biological process involved in interspecies interaction between organisms""",6.384411619,3.279810488,4.828629813,3.1532049,0.000407,1,0,,FALSE
GO:0050896," ""response to stimulus""",28.14169622,3.001466524,3.419785543,3.79719827,1.44E-26,1,0,,FALSE
GO:0065007," ""biological regulation""",29.65922866,1.68309244,2.489524648,3.820004307,0.0000697,1,0,,FALSE
GO:0009658," ""chloroplast organization""",1.032640417,5.76881965,3.52421667,2.36361198,0.00332,0.962227096,0.04387918,,FALSE
GO:0009657," ""plastid organization""",1.355901764,,,2.481442629,0.000105,0.961203646,0.5232694,9658,TRUE
GO:0007154," ""cell communication""",9.661922507,-4.68796311,4.704877735,3.33304403,0.000142,0.954939218,0.06174578,,FALSE
GO:2001057," ""reactive nitrogen species metabolic process""",0.193058861,-3.98356511,0.811309584,1.643452676,0.0228,0.908235831,0.08997022,,FALSE
GO:0019748," ""secondary metabolic process""",1.391819692,-0.091200419,-8.415868244,2.492760389,0.0071,0.914783961,0.11389258,,FALSE
GO:0009311," ""oligosaccharide metabolic process""",0.426525389,-0.748497897,-0.047915335,1.982271233,0.0378,0.911042645,0.11906212,,FALSE
GO:0071941," ""nitrogen cycle metabolic process""",0.197548601,-5.044212907,0.75654007,1.653212514,0.0275,0.908040888,0.12086808,,FALSE
GO:0009404," ""toxin metabolic process""",0.255915234,-6.354980191,1.554890271,1.763427994,0.00206,0.900312139,0.12230368,,FALSE
GO:0042537," ""benzene-containing compound metabolic process""",0.260404975,-6.768272465,-0.472435746,1.770852012,0.00751,0.877946922,0.12253729,,FALSE
GO:0030258," ""lipid modification""",0.422035649,0.405886611,-7.66688319,1.977723605,0.00614,0.873393033,0.12939926,,FALSE
GO:0034440," ""lipid oxidation""",0.224487047,,,1.707570176,0.000817,0.87557178,0.56535065,30258,TRUE
GO:0044242," ""cellular lipid catabolic process""",0.466933058,,,2.021189299,0.0488,0.821035491,0.60356578,30258,TRUE
GO:0006635," ""fatty acid beta-oxidation""",0.161630674,,,1.568201724,0.00361,0.710954772,0.86930336,30258,TRUE
GO:0009062," ""fatty acid catabolic process""",0.193058861,,,1.643452676,0.00168,0.710773619,0.92827101,30258,TRUE
GO:0019395," ""fatty acid oxidation""",0.179589638,,,1.612783857,0.00118,0.747493852,0.95458531,30258,TRUE
GO:0009060," ""aerobic respiration""",0.592645804,-2.124714538,-0.135860856,2.123851641,0.0402,0.896355347,0.13470313,,FALSE
GO:0072593," ""reactive oxygen species metabolic process""",0.606115027,1.144335108,-8.057408437,2.133538908,0.000008,0.896113916,0.1350696,,FALSE
GO:0044272," ""sulfur compound biosynthetic process""",0.682440623,-1.035257121,-2.635852348,2.184691431,0.00064,0.826135224,0.13703719,,FALSE
GO:0019419," ""sulfate reduction""",0.013469223,,,0.602059991,0.00115,0.905737255,0.56951604,44272,TRUE
GO:0000103," ""sulfate assimilation""",0.09428456,,,1.342422681,0.00218,0.890963053,0.66222477,44272,TRUE
GO:0035383," ""thioester metabolic process""",0.202038342,,,1.662757832,0.0105,0.88187303,0.70732133,44272,TRUE
GO:0006749," ""glutathione metabolic process""",0.350199793,,,1.897627091,0.00234,0.823975485,0.74388133,44272,TRUE
GO:1901615," ""organic hydroxy compound metabolic process""",1.468145288,-1.351725429,-7.831414648,2.515873844,0.000282,0.902475529,0.1390152,,FALSE
GO:0044281," ""small molecule metabolic process""",7.574192969,-1.827972072,-6.740620877,3.227372442,1.19E-21,0.893155077,0.14753623,,FALSE
GO:0006790," ""sulfur compound metabolic process""",1.777937413,-5.781046746,-4.4009835,2.598790507,7.97E-11,0.882993696,0.15530149,,FALSE
GO:0006091," ""generation of precursor metabolites and energy""",2.155075652,-5.203875501,-5.285123266,2.682145076,0.0387,0.880271421,0.15957431,,FALSE
GO:0042762," ""regulation of sulfur metabolic process""",0.130202487,-2.47650351,4.979423321,1.477121255,0.0476,0.952697173,0.16230593,,FALSE
GO:0006629," ""lipid metabolic process""",4.920756072,-3.288944913,-6.516777107,3.040206628,0.00288,0.881372441,0.1662814,,FALSE
GO:0043603," ""cellular amide metabolic process""",3.820769542,-4.166531733,-2.372936008,2.930439595,1.94E-13,0.829561404,0.17380876,,FALSE
GO:0048580," ""regulation of post-embryonic development""",1.486104252,-0.813927421,4.572066817,2.521138084,0.000632,0.919793277,0.21109528,,FALSE
GO:0010099," ""regulation of photomorphogenesis""",0.14367171,,,1.51851394,0.0129,0.904852956,0.76247726,48580,TRUE
GO:0010029," ""regulation of seed germination""",0.368158757,,,1.919078092,0.00524,0.927825103,0.8355892,48580,TRUE
GO:1900140," ""regulation of seedling development""",0.386117721,,,1.939519253,0.0066,0.929122683,0.83966439,48580,TRUE
GO:0010030," ""positive regulation of seed germination""",0.089794819,,,1.322219295,0.0161,0.935645678,0.87724422,48580,TRUE
GO:2000026," ""regulation of multicellular organismal development""",1.553450366,,,2.540329475,0.00106,0.920774682,0.92225628,48580,TRUE
GO:1901565," ""organonitrogen compound catabolic process""",3.807300319,-4.771595892,-2.829186466,2.92890769,0.00000102,0.788359237,0.23083771,,FALSE
GO:0042744," ""hydrogen peroxide catabolic process""",0.439994612,,,1.995635195,0.00026,0.829948524,0.53090033,1901565,TRUE
GO:0019439," ""aromatic compound catabolic process""",1.068558344,,,2.378397901,0.0303,0.815375656,0.59123887,1901565,TRUE
GO:1901361," ""organic cyclic compound catabolic process""",1.104476272,,,2.392696953,0.0172,0.824841701,0.63025104,1901565,TRUE
GO:0044248," ""cellular catabolic process""",6.204821982,,,3.14082218,9.31E-13,0.800862291,0.76319369,1901565,TRUE
GO:0006801," ""superoxide metabolic process""",0.062856373,,,1.176091259,0.00186,0.901234922,0.79306371,1901565,TRUE
GO:1901575," ""organic substance catabolic process""",7.14766758,,,3.202215776,0.000000341,0.815308756,0.85191451,1901565,TRUE
GO:0042743," ""hydrogen peroxide metabolic process""",0.480402281,,,2.033423755,0.00104,0.88254428,0.94290028,1901565,TRUE
GO:0009966," ""regulation of signal transduction""",1.445696583,-1.479346127,5.84495672,2.509202522,0.0013,0.890828113,0.23160148,,FALSE
GO:2000030," ""regulation of response to red or far red light""",0.18856912,,,1.633468456,0.0387,0.922038609,0.62220306,9966,TRUE
GO:0032012," ""regulation of ARF protein signal transduction""",0.035917928,,,0.954242509,0.0489,0.919980036,0.68308808,9966,TRUE
GO:1901419," ""regulation of response to alcohol""",0.547748395,,,2.089905111,0.0154,0.914423319,0.69246026,9966,TRUE
GO:0048585," ""negative regulation of response to stimulus""",1.00121223,,,2.350248018,0.00233,0.901069694,0.73970376,9966,TRUE
GO:0009968," ""negative regulation of signal transduction""",0.471422799,,,2.025305865,0.00186,0.894221783,0.86639735,9966,TRUE
GO:0010648," ""negative regulation of cell communication""",0.489381763,,,2.041392685,0.00245,0.913672267,0.86712944,9966,TRUE
GO:0023057," ""negative regulation of signaling""",0.489381763,,,2.041392685,0.00244,0.914897301,0.86978698,9966,TRUE
GO:0009787," ""regulation of abscisic acid-activated signaling pathway""",0.547748395,,,2.089905111,0.0155,0.891541511,0.88016445,9966,TRUE
GO:1901420," ""negative regulation of response to alcohol""",0.23795627,,,1.73239376,0.0205,0.902214676,0.92080575,9966,TRUE
GO:0009788," ""negative regulation of abscisic acid-activated signaling pathway""",0.23795627,,,1.73239376,0.0207,0.894078172,0.92889007,9966,TRUE
GO:1905957," ""regulation of cellular response to alcohol""",0.547748395,,,2.089905111,0.0155,0.903504994,0.99452252,9966,TRUE
GO:1905958," ""negative regulation of cellular response to alcohol""",0.23795627,,,1.73239376,0.0206,0.900113821,0.99762044,9966,TRUE
GO:0023051," ""regulation of signaling""",1.472635029,-1.864195911,5.536074437,2.517195898,0.00162,0.942349517,0.23210887,,FALSE
GO:0104004," ""cellular response to environmental stimulus""",0.978763525,6.691497322,-3.447818015,2.340444115,0.0000223,0.819308813,0.2322307,,FALSE
GO:0071496," ""cellular response to external stimulus""",1.010191712,5.383557466,-1.174477186,2.354108439,0.000000494,0.845628224,0.2331699,,FALSE
GO:0044237," ""cellular metabolic process""",39.66686122,-2.694679872,-4.733689514,3.946255707,3.67E-21,0.840579386,0.24140231,,FALSE
GO:0009056," ""catabolic process""",8.112961882,-2.563224477,-6.960216606,3.257198426,2.32E-11,0.892022867,0.24622959,,FALSE
GO:0010467," ""gene expression""",8.517038567,-3.558180613,-5.638523902,3.278296208,0.0146,0.868681582,0.24976236,,FALSE
GO:0006575," ""cellular modified amino acid metabolic process""",0.5701971,-5.66712651,-2.268569883,2.10720997,0.00681,0.861567684,0.25509456,,FALSE
GO:0006979," ""response to oxidative stress""",1.979975755,6.094894064,-2.00515762,2.645422269,1.37E-08,0.843031108,0.25514,,FALSE
GO:0048583," ""regulation of response to stimulus""",3.389754411,-0.682449341,5.105640501,2.878521796,0.00127,0.93653134,0.25759278,,FALSE
GO:0010646," ""regulation of cell communication""",1.490593993,-1.575363159,4.749625959,2.522444234,0.00179,0.940121,0.25991376,,FALSE
GO:0065008," ""regulation of biological quality""",4.215866744,-0.193168665,5.310316473,2.973127854,0.00634,0.941016438,0.26101513,,FALSE
GO:0051239," ""regulation of multicellular organismal process""",1.948547569,-0.7034407,5.979614132,2.638489257,0.00563,0.940518811,0.26712349,,FALSE
GO:1901360," ""organic cyclic compound metabolic process""",13.6084048,-2.27957087,-5.082468025,3.481729197,0.0156,0.866970667,0.28985755,,FALSE
GO:0048523," ""negative regulation of cellular process""",3.704036277,-1.413545634,5.211815806,2.916980047,0.0416,0.913771807,0.29280907,,FALSE
GO:0009058," ""biosynthetic process""",14.20554034,-2.266650742,-5.939281125,3.500373714,1.43E-11,0.881710661,0.29418542,,FALSE
GO:0015994," ""chlorophyll metabolic process""",0.282853679,-6.128849692,-1.292766273,1.806179974,0.0361,0.845471249,0.29789777,,FALSE
GO:0006778," ""porphyrin-containing compound metabolic process""",0.345710053,,,1.892094603,0.025,0.842668317,0.97693336,15994,TRUE
GO:0042726," ""flavin-containing compound metabolic process""",0.076325596,-6.172863711,-0.521531662,1.255272505,0.0276,0.861579779,0.30528919,,FALSE
GO:0033013," ""tetrapyrrole metabolic process""",0.350199793,-5.756389528,-1.266059065,1.897627091,0.0288,0.847059856,0.31519414,,FALSE
GO:0070588," ""calcium ion transmembrane transport""",0.314281866,-5.67988222,3.385180108,1.851258349,0.0236,0.961021238,0.32556501,,FALSE
GO:0016567," ""protein ubiquitination""",3.695056795,-4.33631365,-3.018976492,2.915927212,0.00516,0.818613262,0.3276931,,FALSE
GO:0044267," ""cellular protein metabolic process""",17.21815651,,,3.583878598,0.000812,0.779642422,0.52808469,16567,TRUE
GO:0044260," ""cellular macromolecule metabolic process""",22.63727383,,,3.702688968,0.0367,0.818627434,0.53083635,16567,TRUE
GO:0070647," ""protein modification by small protein conjugation or removal""",4.260764154,,,2.977723605,0.0188,0.817932161,0.5476904,16567,TRUE
GO:0019538," ""protein metabolic process""",19.16670408,,,3.630427875,0.000449,0.798960276,0.63079592,16567,TRUE
GO:0032446," ""protein modification by small protein conjugation""",3.847707987,,,2.933487288,0.0106,0.81769373,0.92169774,16567,TRUE
GO:1901617," ""organic hydroxy compound biosynthetic process""",0.866520002,-0.164125231,-5.995129153,2.28780173,0.0498,0.86146937,0.34395334,,FALSE
GO:0009611," ""response to wounding""",0.996722489,6.567230139,-1.682731227,2.348304863,0.000156,0.854391994,0.34547388,,FALSE
GO:0007568," ""aging""",0.583666322,2.967896474,6.300796201,2.117271296,0.0108,0.974190315,0.34827016,,FALSE
GO:0042221," ""response to chemical""",13.70268935,5.590228711,-2.733635808,3.484726804,2.73E-23,0.822945502,0.34992089,,FALSE
GO:1901564," ""organonitrogen compound metabolic process""",24.1907242,-3.564974442,-3.824103295,3.731508184,7.42E-17,0.822943756,0.36100092,,FALSE
GO:0009607," ""response to biotic stimulus""",6.424819288,4.937233213,-2.429478947,3.155943018,0.000264,0.841185155,0.38503493,,FALSE
GO:0009719," ""response to endogenous stimulus""",6.927670273,5.8699152,-3.072520699,3.188647296,0.000123,0.839540623,0.3912649,,FALSE
GO:0002213," ""defense response to insect""",0.09428456,6.284412306,-0.55411476,1.342422681,0.0186,0.862708783,0.39362281,,FALSE
GO:0009605," ""response to external stimulus""",8.350918152,4.947141114,-2.838855321,3.269746373,2.37E-10,0.83531115,0.40761856,,FALSE
GO:0050794," ""regulation of cellular process""",23.72828088,-1.041122265,5.345797082,3.723127159,0.0105,0.917286242,0.41316186,,FALSE
GO:0050789," ""regulation of biological process""",26.45355363,,,3.770336441,0.00126,0.923762912,0.61765344,50794,TRUE
GO:0006807," ""nitrogen compound metabolic process""",32.64490639,-2.823292963,-5.262833434,3.86165387,6.91E-12,0.861605603,0.41393237,,FALSE
GO:0000302," ""response to reactive oxygen species""",0.673461141,4.802928873,-4.283715324,2.178976947,0.000000518,0.788375582,0.41730951,,FALSE
GO:0042542," ""response to hydrogen peroxide""",0.323261348,,,1.86332286,0.000095,0.791491676,0.71624476,302,TRUE
GO:0034599," ""cellular response to oxidative stress""",0.341220312,,,1.886490725,0.00168,0.764339676,0.71987043,302,TRUE
GO:0000305," ""response to oxygen radical""",0.062856373,,,1.176091259,0.0189,0.817719578,0.75791471,302,TRUE
GO:0019430," ""removal of superoxide radicals""",0.058366632,,,1.146128036,0.0125,0.696720655,0.78902323,302,TRUE
GO:0034614," ""cellular response to reactive oxygen species""",0.148161451,,,1.531478917,0.0116,0.765192425,0.84929546,302,TRUE
GO:0071450," ""cellular response to oxygen radical""",0.058366632,,,1.146128036,0.0127,0.774392095,0.98942521,302,TRUE
GO:0000303," ""response to superoxide""",0.062856373,,,1.176091259,0.0188,0.811124045,0.99437345,302,TRUE
GO:0071451," ""cellular response to superoxide""",0.058366632,,,1.146128036,0.0128,0.77432599,0.99941633,302,TRUE
GO:0009628," ""response to abiotic stimulus""",9.284784268,5.372617336,-2.468852666,3.315760491,1.4E-21,0.83281071,0.41751914,,FALSE
GO:0010167," ""response to nitrate""",0.148161451,4.811121756,-5.444263274,1.531478917,0.0000511,0.828886824,0.4272065,,FALSE
GO:0009414," ""response to water deprivation""",1.566919589,,,2.544068044,0.000921,0.735403835,0.57939048,10167,TRUE
GO:0009415," ""response to water""",1.611816998,,,2.556302501,0.00126,0.741125553,0.95884176,10167,TRUE
GO:0071456," ""cellular response to hypoxia""",1.037130158,5.975463631,-3.860203415,2.365487985,1.63E-08,0.718345541,0.44044414,,FALSE
GO:0062197," ""cellular response to chemical stress""",0.547748395,,,2.089905111,0.00113,0.774030757,0.56391021,71456,TRUE
GO:0001666," ""response to hypoxia""",1.149373681,,,2.409933123,5.07E-10,0.7941912,0.97280935,71456,TRUE
GO:0071453," ""cellular response to oxygen levels""",1.055089121,,,2.372912003,5.57E-09,0.727201047,0.97289978,71456,TRUE
GO:0036293," ""response to decreased oxygen levels""",1.171822386,,,2.418301291,7.1E-10,0.807074852,0.98435453,71456,TRUE
GO:0036294," ""cellular response to decreased oxygen levels""",1.05059938,,,2.371067862,1.87E-08,0.727141032,0.98712503,71456,TRUE
GO:0009624," ""response to nematode""",0.363669016,5.774678713,-0.658262302,1.913813852,0.0443,0.859169396,0.44565737,,FALSE
GO:0044238," ""primary metabolic process""",38.73299511,-3.029019035,-5.013081289,3.935910136,9.2E-12,0.856519224,0.4517213,,FALSE
GO:0098754," ""detoxification""",1.293045391,5.484924101,-4.638538456,2.460897843,1.15E-08,0.798609001,0.45327921,,FALSE
GO:0009407," ""toxin catabolic process""",0.206528083,,,1.672097858,0.0106,0.701443976,0.79175453,98754,TRUE
GO:0098869," ""cellular oxidant detoxification""",0.758766219,,,2.230448921,0.000144,0.761724334,0.90338435,98754,TRUE
GO:0097237," ""cellular response to toxic substance""",0.826112333,,,2.267171728,0.00151,0.761488407,0.91178527,98754,TRUE
GO:1990748," ""cellular detoxification""",0.821622592,,,2.264817823,0.00132,0.759894289,0.98247106,98754,TRUE
GO:0033554," ""cellular response to stress""",5.423607058,6.151675604,-2.659125227,3.082426301,1.99E-12,0.767875649,0.45359246,,FALSE
GO:0140115," ""export across plasma membrane""",0.300812643,-5.600046945,3.559301572,1.832508913,0.0495,0.958239421,0.45581035,,FALSE
GO:1990961," ""xenobiotic detoxification by transmembrane export across the plasma membrane""",0.224487047,,,1.707570176,0.015,0.797959001,0.84021723,140115,TRUE
GO:0034641," ""cellular nitrogen compound metabolic process""",15.24716024,-3.839293339,-3.547256491,3.531095547,0.000000962,0.818757983,0.45698956,,FALSE
GO:0009744," ""response to sucrose""",0.318771607,4.908964706,-5.131035457,1.857332496,0.00522,0.818938729,0.45765728,,FALSE
GO:0034285," ""response to disaccharide""",0.327751089,,,1.86923172,0.00156,0.818484715,0.86374791,9744,TRUE
GO:1901698," ""response to nitrogen compound""",1.409778656,5.200141484,-4.568431621,2.498310554,0.0386,0.816893338,0.45851576,,FALSE
GO:0009636," ""response to toxic substance""",1.454676065,5.030628871,-4.355457728,2.511883361,5.6E-09,0.816267252,0.46044518,,FALSE
