TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0016053," ""organic acid biosynthetic process""",2.276298658,,,2.705863712,0.00388,0.751424983,0.89458847,44282,TRUE
GO:0072329," ""monocarboxylic acid catabolic process""",0.273874197,,,1.792391689,0.000000169,0.729620242,0.89715101,44282,TRUE
GO:0016054," ""organic acid catabolic process""",0.736317514,,,2.217483944,2.98E-22,0.720375108,0.9029817,44282,TRUE
GO:1901606," ""alpha-amino acid catabolic process""",0.305302384,,,1.838849091,1.24E-08,0.717811362,0.90620929,44282,TRUE
GO:0043436," ""oxoacid metabolic process""",4.81300229,,,3.030599722,3.46E-22,0.736907014,0.92316499,44282,TRUE
GO:0009063," ""cellular amino acid catabolic process""",0.426525389,,,1.982271233,4.63E-14,0.710667248,0.93527496,44282,TRUE
GO:0044419," ""biological process involved in interspecies interaction between organisms""",6.384411619,4.393366969,-1.569762761,3.1532049,3.55E-13,1,0,,FALSE
GO:0048583," ""regulation of response to stimulus""",3.389754411,1.616976046,-5.268047935,2.878521796,1.1E-09,0.916510809,0,,FALSE
GO:0050896," ""response to stimulus""",28.14169622,-2.895755611,-5.68679503,3.79719827,9.98E-50,1,0,,FALSE
GO:0051179," ""localization""",12.87657702,0.016365621,-1.496956888,3.457730548,0.0428,1,0,,FALSE
GO:0065007," ""biological regulation""",29.65922866,5.839680349,-1.272122518,3.820004307,0.000000517,1,0,,FALSE
GO:0071456," ""cellular response to hypoxia""",1.037130158,-6.083444635,0.53099427,2.365487985,1.33E-33,0.694021472,0,,FALSE
GO:0071453," ""cellular response to oxygen levels""",1.055089121,,,2.372912003,6.44E-35,0.710666628,0.96193793,71456,TRUE
GO:0001666," ""response to hypoxia""",1.149373681,,,2.409933123,3.01E-33,0.764794384,0.97289978,71456,TRUE
GO:0036293," ""response to decreased oxygen levels""",1.171822386,,,2.418301291,1.14E-33,0.780786478,0.98435453,71456,TRUE
GO:0036294," ""cellular response to decreased oxygen levels""",1.05059938,,,2.371067862,3.13E-34,0.710578252,0.98712503,71456,TRUE
GO:0051259," ""protein complex oligomerization""",0.269384457,5.595005301,-3.998773409,1.785329835,0.000485,0.975074402,0.03233857,,FALSE
GO:0007154," ""cell communication""",9.661922507,-4.118734269,-6.063236468,3.33304403,0.00000257,0.966611733,0.0491024,,FALSE
GO:0042440," ""pigment metabolic process""",0.686930364,-3.823408392,6.751361984,2.187520721,0.0267,0.940399616,0.08915526,,FALSE
GO:0006790," ""sulfur compound metabolic process""",1.777937413,0.586723698,6.870755914,2.598790507,2.02E-11,0.911627848,0.09908367,,FALSE
GO:0019748," ""secondary metabolic process""",1.391819692,-2.649638126,6.877078045,2.492760389,0.000033,0.935660224,0.10189136,,FALSE
GO:1901615," ""organic hydroxy compound metabolic process""",1.468145288,-1.333028438,7.366397721,2.515873844,0.00588,0.92672163,0.10255065,,FALSE
GO:0009404," ""toxin metabolic process""",0.255915234,-5.62000325,5.872609951,1.763427994,0.000000914,0.922119037,0.11159917,,FALSE
GO:0042537," ""benzene-containing compound metabolic process""",0.260404975,5.75194323,1.927423538,1.770852012,0.00014,0.910503395,0.11179364,,FALSE
GO:0005984," ""disaccharide metabolic process""",0.33224083,-4.608772478,6.072829394,1.875061263,0.0359,0.919870912,0.11459081,,FALSE
GO:0009311," ""oligosaccharide metabolic process""",0.426525389,,,1.982271233,0.0227,0.929373316,0.50765542,5984,TRUE
GO:0006575," ""cellular modified amino acid metabolic process""",0.5701971,1.594421983,2.531249067,2.10720997,0.00000693,0.901897647,0.12132075,,FALSE
GO:0072593," ""reactive oxygen species metabolic process""",0.606115027,-3.201619722,5.256113038,2.133538908,0.00868,0.921204924,0.122132,,FALSE
GO:0044281," ""small molecule metabolic process""",7.574192969,-1.472294276,5.632809173,3.227372442,4.33E-17,0.920149291,0.12800544,,FALSE
GO:2001057," ""reactive nitrogen species metabolic process""",0.193058861,0.578048577,1.096761052,1.643452676,0.0359,0.935051353,0.13209005,,FALSE
GO:0071941," ""nitrogen cycle metabolic process""",0.197548601,2.040492647,0.288322364,1.653212514,0.0418,0.934918634,0.13235657,,FALSE
GO:0009056," ""catabolic process""",8.112961882,-0.895145651,6.436052372,3.257198426,8.7E-16,0.919345719,0.16616499,,FALSE
GO:0055081," ""anion homeostasis""",0.121223005,3.796594234,-4.816648988,1.447158031,0.00724,0.94767442,0.16929592,,FALSE
GO:0006749," ""glutathione metabolic process""",0.350199793,2.695196121,1.876721269,1.897627091,0.000000383,0.889008947,0.19884477,,FALSE
GO:0019419," ""sulfate reduction""",0.013469223,,,0.602059991,0.0016,0.930454338,0.54343197,6749,TRUE
GO:0000103," ""sulfate assimilation""",0.09428456,,,1.342422681,0.00372,0.919899472,0.62721831,6749,TRUE
GO:0044272," ""sulfur compound biosynthetic process""",0.682440623,,,2.184691431,0.00503,0.894211697,0.74388133,6749,TRUE
GO:0071496," ""cellular response to external stimulus""",1.010191712,-5.873627101,-1.942095056,2.354108439,6.86E-12,0.79751922,0.19884981,,FALSE
GO:0006109," ""regulation of carbohydrate metabolic process""",0.341220312,0.626174028,-6.512529654,1.886490725,0.0197,0.929991097,0.21578074,,FALSE
GO:0002682," ""regulation of immune system process""",0.942845598,1.628922355,-6.646583849,2.324282455,0.00339,0.927830539,0.24303001,,FALSE
GO:0044237," ""cellular metabolic process""",39.66686122,-0.294687777,5.10517254,3.946255707,0.000000115,0.880368005,0.24622959,,FALSE
GO:0023051," ""regulation of signaling""",1.472635029,2.440323005,-6.226114924,2.517195898,0.000407,0.92425272,0.25728429,,FALSE
GO:0048580," ""regulation of post-embryonic development""",1.486104252,1.918163051,-4.674917679,2.521138084,0.033,0.901977696,0.25759278,,FALSE
GO:0010029," ""regulation of seed germination""",0.368158757,,,1.919078092,0.0109,0.912076929,0.8355892,48580,TRUE
GO:1900140," ""regulation of seedling development""",0.386117721,,,1.939519253,0.0137,0.913647038,0.83966439,48580,TRUE
GO:0010030," ""positive regulation of seed germination""",0.089794819,,,1.322219295,0.00449,0.914033502,0.87724422,48580,TRUE
GO:2000026," ""regulation of multicellular organismal development""",1.553450366,,,2.540329475,0.0405,0.902767422,0.92225628,48580,TRUE
GO:0010646," ""regulation of cell communication""",1.490593993,2.74535702,-5.706954928,2.522444234,0.000462,0.921438791,0.25769515,,FALSE
GO:0080134," ""regulation of response to stress""",1.791406636,1.100505269,-5.059602252,2.602059991,0.0000107,0.857035169,0.26409098,,FALSE
GO:1901419," ""regulation of response to alcohol""",0.547748395,,,2.089905111,0.0003,0.872883146,0.70854714,80134,TRUE
GO:0002831," ""regulation of response to biotic stimulus""",0.848561038,,,2.278753601,0.00103,0.867441056,0.74382527,80134,TRUE
GO:0032101," ""regulation of response to external stimulus""",0.871009743,,,2.290034611,0.000148,0.867102099,0.74604103,80134,TRUE
GO:0050776," ""regulation of immune response""",0.942845598,,,2.324282455,0.00342,0.866062992,0.75284761,80134,TRUE
GO:0048585," ""negative regulation of response to stimulus""",1.00121223,,,2.350248018,0.001,0.84932046,0.75808973,80134,TRUE
GO:0048584," ""positive regulation of response to stimulus""",1.135904458,,,2.404833717,0.00136,0.857295294,0.76934683,80134,TRUE
GO:0031347," ""regulation of defense response""",1.198760832,,,2.428134794,0.000123,0.862816373,0.77425284,80134,TRUE
GO:0009966," ""regulation of signal transduction""",1.445696583,,,2.509202522,0.00031,0.841643938,0.79181238,80134,TRUE
GO:0009968," ""negative regulation of signal transduction""",0.471422799,,,2.025305865,0.00442,0.842153303,0.86639735,80134,TRUE
GO:0010648," ""negative regulation of cell communication""",0.489381763,,,2.041392685,0.00574,0.88258249,0.86712944,80134,TRUE
GO:0023057," ""negative regulation of signaling""",0.489381763,,,2.041392685,0.0057,0.885329916,0.86978698,80134,TRUE
GO:0009787," ""regulation of abscisic acid-activated signaling pathway""",0.547748395,,,2.089905111,0.000306,0.843772323,0.88016445,80134,TRUE
GO:0009789," ""positive regulation of abscisic acid-activated signaling pathway""",0.228976788,,,1.716003344,0.0349,0.8501857,0.91766746,80134,TRUE
GO:1901420," ""negative regulation of response to alcohol""",0.23795627,,,1.73239376,0.00947,0.852305446,0.92080575,80134,TRUE
GO:0009788," ""negative regulation of abscisic acid-activated signaling pathway""",0.23795627,,,1.73239376,0.00958,0.842558008,0.92889007,80134,TRUE
GO:1905957," ""regulation of cellular response to alcohol""",0.547748395,,,2.089905111,0.000303,0.85687477,0.99452252,80134,TRUE
GO:1905958," ""negative regulation of cellular response to alcohol""",0.23795627,,,1.73239376,0.00953,0.848642397,0.99762044,80134,TRUE
GO:0051239," ""regulation of multicellular organismal process""",1.948547569,2.48738373,-5.095437498,2.638489257,0.0328,0.921817745,0.26712349,,FALSE
GO:0043255," ""regulation of carbohydrate biosynthetic process""",0.224487047,0.308462279,-6.017330588,1.707570176,0.00218,0.925664404,0.27768938,,FALSE
GO:0010675," ""regulation of cellular carbohydrate metabolic process""",0.233466529,,,1.72427587,0.0351,0.924435706,0.93116492,43255,TRUE
GO:0042221," ""response to chemical""",13.70268935,-6.574075236,-0.344376909,3.484726804,2.37E-49,0.788794269,0.27793284,,FALSE
GO:0018958," ""phenol-containing compound metabolic process""",0.202038342,5.635576405,1.525839105,1.662757832,0.0202,0.91245915,0.28965153,,FALSE
GO:0007031," ""peroxisome organization""",0.166120415,-1.781270573,-7.638154289,1.579783597,0.00828,0.976012923,0.29276111,,FALSE
GO:0042430," ""indole-containing compound metabolic process""",0.327751089,4.01682681,1.746455491,1.86923172,0.0169,0.893557003,0.30165807,,FALSE
GO:0048522," ""positive regulation of cellular process""",4.938715036,1.78595834,-6.014252639,3.041787319,0.00752,0.89966959,0.30598643,,FALSE
GO:0009611," ""response to wounding""",0.996722489,-6.760288207,-1.635499124,2.348304863,0.00000532,0.824942359,0.32113164,,FALSE
GO:0048518," ""positive regulation of biological process""",6.034211826,2.117681659,-5.62224483,3.128722284,0.0000369,0.910165897,0.33632773,,FALSE
GO:2000113," ""negative regulation of cellular macromolecule biosynthetic process""",1.701611817,1.025478421,-5.99479365,2.579783597,0.0383,0.881011621,0.34496015,,FALSE
GO:0000122," ""negative regulation of transcription by RNA polymerase II""",0.18856912,,,1.633468456,0.0449,0.902741932,0.77345766,2000113,TRUE
GO:0010558," ""negative regulation of macromolecule biosynthetic process""",1.706101558,,,2.580924976,0.0397,0.885622273,0.96613716,2000113,TRUE
GO:0006979," ""response to oxidative stress""",1.979975755,-5.271116707,-0.78744547,2.645422269,1.1E-11,0.810938105,0.34709083,,FALSE
GO:0007568," ""aging""",0.583666322,6.397341454,-2.488060805,2.117271296,0.00000354,0.993573973,0.34827016,,FALSE
GO:0000302," ""response to reactive oxygen species""",0.673461141,-5.604798478,0.747416339,2.178976947,5.11E-09,0.770550353,0.35848869,,FALSE
GO:0042542," ""response to hydrogen peroxide""",0.323261348,,,1.86332286,3.64E-08,0.779204253,0.71624476,302,TRUE
GO:1901564," ""organonitrogen compound metabolic process""",24.1907242,0.852342909,4.353084983,3.731508184,0.00000186,0.877315015,0.36100092,,FALSE
GO:0042908," ""xenobiotic transport""",0.336730571,6.833552039,-0.324300701,1.880813592,0.0325,0.979357165,0.37231369,,FALSE
GO:0009607," ""response to biotic stimulus""",6.424819288,-7.066810267,-0.74551224,3.155943018,2.34E-13,0.81112685,0.38503493,,FALSE
GO:0009719," ""response to endogenous stimulus""",6.927670273,-6.724870897,-0.915646988,3.188647296,2.82E-08,0.809118332,0.3912649,,FALSE
GO:0015996," ""chlorophyll catabolic process""",0.071835855,4.654025175,2.306369826,1.230448921,0.00499,0.833150146,0.39289275,,FALSE
GO:0046149," ""pigment catabolic process""",0.076325596,,,1.255272505,0.00605,0.945771603,0.68622658,15996,TRUE
GO:0033015," ""tetrapyrrole catabolic process""",0.09428456,,,1.342422681,0.0139,0.836735453,0.79332073,15996,TRUE
GO:0006787," ""porphyrin-containing compound catabolic process""",0.09428456,,,1.342422681,0.0139,0.835162927,0.97993188,15996,TRUE
GO:0002213," ""defense response to insect""",0.09428456,-5.706024445,-2.463991182,1.342422681,0.00078,0.818175611,0.39362281,,FALSE
GO:0009605," ""response to external stimulus""",8.350918152,-6.930107576,-0.330166134,3.269746373,1.21E-23,0.803948169,0.40761856,,FALSE
GO:0006807," ""nitrogen compound metabolic process""",32.64490639,-0.337014445,5.525466391,3.86165387,0.00343,0.898096367,0.41393237,,FALSE
GO:0009628," ""response to abiotic stimulus""",9.284784268,-6.25368973,-0.780115795,3.315760491,2.01E-36,0.800888495,0.41751914,,FALSE
GO:0006536," ""glutamate metabolic process""",0.121223005,4.041926137,3.966439318,1.447158031,0.0000241,0.782277062,0.42493397,,FALSE
GO:0006573," ""valine metabolic process""",0.103264042,,,1.380211242,0.023,0.791371759,0.57295356,6536,TRUE
GO:0006551," ""leucine metabolic process""",0.112243524,,,1.414973348,0.027,0.790028597,0.57649039,6536,TRUE
GO:0009081," ""branched-chain amino acid metabolic process""",0.179589638,,,1.612783857,0.00252,0.782120229,0.59727287,6536,TRUE
GO:0010167," ""response to nitrate""",0.148161451,-6.419436309,2.021181939,1.531478917,0.0000119,0.813297929,0.4272065,,FALSE
GO:0009414," ""response to water deprivation""",1.566919589,,,2.544068044,0.0000348,0.707131192,0.57939048,10167,TRUE
GO:0010038," ""response to metal ion""",1.831814304,,,2.611723308,0.0337,0.772341949,0.75803709,10167,TRUE
GO:0009415," ""response to water""",1.611816998,,,2.556302501,0.0000539,0.721042469,0.95884176,10167,TRUE
GO:0010035," ""response to inorganic substance""",3.995869438,-6.487353739,0.603943551,2.949877704,4.24E-16,0.765573366,0.44044414,,FALSE
GO:0033993," ""response to lipid""",4.009338661,,,2.951337519,1.11E-12,0.756740177,0.53297257,10035,TRUE
GO:0009743," ""response to carbohydrate""",0.682440623,,,2.184691431,0.000237,0.789093014,0.54037326,10035,TRUE
GO:0009751," ""response to salicylic acid""",0.686930364,,,2.187520721,0.000978,0.788952434,0.54080554,10035,TRUE
GO:1901700," ""response to oxygen-containing compound""",7.084811206,,,3.19838213,1.28E-28,0.747306178,0.58502605,10035,TRUE
GO:0014070," ""response to organic cyclic compound""",1.311004355,,,2.46686762,0.000627,0.786636872,0.58709542,10035,TRUE
GO:0009737," ""response to abscisic acid""",2.491806223,,,2.745074792,1.28E-11,0.754113296,0.64167019,10035,TRUE
GO:0070887," ""cellular response to chemical stimulus""",7.152157321,,,3.202488317,6.42E-25,0.711917346,0.64909561,10035,TRUE
GO:0097305," ""response to alcohol""",2.523234409,,,2.750508395,5.51E-12,0.756785326,0.66731861,10035,TRUE
GO:0010033," ""response to organic substance""",8.799892246,,,3.292477594,4.69E-14,0.739639499,0.67685998,10035,TRUE
GO:1901701," ""cellular response to oxygen-containing compound""",2.873434203,,,2.80685803,0.0359,0.717936582,0.68047245,10035,TRUE
GO:0009753," ""response to jasmonic acid""",0.772235442,,,2.238046103,0.00102,0.783575711,0.72175187,10035,TRUE
GO:0070542," ""response to fatty acid""",0.790194406,,,2.247973266,0.000412,0.783646293,0.72369645,10035,TRUE
GO:0009725," ""response to hormone""",6.797467786,,,3.180412633,1.01E-08,0.738313675,0.77880804,10035,TRUE
GO:0042128," ""nitrate assimilation""",0.179589638,3.972751607,4.398700558,1.612783857,0.0194,0.798962638,0.44300211,,FALSE
GO:0042126," ""nitrate metabolic process""",0.179589638,,,1.612783857,0.0193,0.798962638,0.98665243,42128,TRUE
GO:0044238," ""primary metabolic process""",38.73299511,-0.003664479,5.53601349,3.935910136,0.0276,0.894636827,0.4517213,,FALSE
GO:0098754," ""detoxification""",1.293045391,-6.399073804,1.284173112,2.460897843,7.59E-11,0.778430506,0.45327921,,FALSE
GO:0009407," ""toxin catabolic process""",0.206528083,,,1.672097858,0.0000213,0.686553488,0.79175453,98754,TRUE
GO:1990961," ""xenobiotic detoxification by transmembrane export across the plasma membrane""",0.224487047,,,1.707570176,0.0271,0.779732767,0.79807367,98754,TRUE
GO:0098869," ""cellular oxidant detoxification""",0.758766219,,,2.230448921,0.00983,0.753703742,0.90338435,98754,TRUE
GO:1990748," ""cellular detoxification""",0.821622592,,,2.264817823,0.0499,0.751765843,0.98247106,98754,TRUE
GO:0033554," ""cellular response to stress""",5.423607058,-5.695038408,-0.665196757,3.082426301,2.1E-33,0.745546198,0.45359246,,FALSE
GO:0006952," ""defense response""",7.443990482,,,3.219846386,0.00000183,0.776378759,0.53464917,33554,TRUE
GO:1901698," ""response to nitrogen compound""",1.409778656,-6.793781467,1.135307839,2.498310554,0.000326,0.792831142,0.45851576,,FALSE
GO:0009636," ""response to toxic substance""",1.454676065,-6.069692117,1.121547091,2.511883361,5.1E-11,0.792104056,0.46044518,,FALSE
GO:0050794," ""regulation of cellular process""",23.72828088,1.784264447,-5.675273569,3.723127159,0.0021,0.890803624,0.46064687,,FALSE
GO:0050789," ""regulation of biological process""",26.45355363,,,3.770336441,0.0000399,0.901666787,0.61765344,50794,TRUE
GO:0044242," ""cellular lipid catabolic process""",0.466933058,2.426420133,6.140304771,2.021189299,0.0000128,0.81661733,0.46735325,,FALSE
GO:0019439," ""aromatic compound catabolic process""",1.068558344,,,2.378397901,0.0052,0.829146873,0.52644147,44242,TRUE
GO:0034440," ""lipid oxidation""",0.224487047,,,1.707570176,0.000294,0.885932383,0.57033544,44242,TRUE
GO:0030258," ""lipid modification""",0.422035649,,,1.977723605,0.00367,0.885906769,0.60356578,44242,TRUE
GO:0006635," ""fatty acid beta-oxidation""",0.161630674,,,1.568201724,0.000194,0.723861818,0.86930336,44242,TRUE
GO:0009062," ""fatty acid catabolic process""",0.193058861,,,1.643452676,0.0000148,0.724834688,0.92827101,44242,TRUE
GO:0019395," ""fatty acid oxidation""",0.179589638,,,1.612783857,0.0000576,0.774696323,0.95458531,44242,TRUE
GO:0009110," ""vitamin biosynthetic process""",0.345710053,4.256340522,4.944686603,1.892094603,0.0154,0.808253351,0.46869036,,FALSE
GO:0006767," ""water-soluble vitamin metabolic process""",0.38162798,,,1.934498451,0.0276,0.824693641,0.96918019,9110,TRUE
GO:0071704," ""organic substance metabolic process""",41.57949086,-0.001376153,5.285484516,3.966704777,0.00000185,0.893143736,0.46949602,,FALSE
GO:0001101," ""response to acid chemical""",1.755488708,-6.572150486,0.964938271,2.593286067,0.000091,0.787634806,0.47236244,,FALSE
GO:0006766," ""vitamin metabolic process""",0.422035649,4.051565815,5.049171635,1.977723605,0.00462,0.827721513,0.47806112,,FALSE
GO:0070482," ""response to oxygen levels""",1.180801868,-7.553995169,0.072695108,2.421603927,2.84E-34,0.796882192,0.47872724,,FALSE
GO:0009266," ""response to temperature stimulus""",2.797108607,,,2.79518459,1.64E-11,0.776070612,0.53798188,70482,TRUE
GO:0009409," ""response to cold""",1.854263009,,,2.617000341,0.00000204,0.764472932,0.57007854,70482,TRUE
GO:0009651," ""response to salt stress""",1.962016792,,,2.641474111,7.98E-11,0.767651985,0.57436759,70482,TRUE
GO:0006970," ""response to osmotic stress""",2.312216585,,,2.712649702,1.3E-10,0.763258228,0.58721295,70482,TRUE
GO:0009416," ""response to light stimulus""",3.00363669,,,2.826074803,0.00000202,0.763484314,0.60890548,70482,TRUE
GO:0009314," ""response to radiation""",3.106900732,,,2.840733235,0.00000358,0.773242456,0.61807276,70482,TRUE
GO:0009646," ""response to absence of light""",0.197548601,,,1.653212514,4.61E-08,0.820507739,0.69124287,70482,TRUE
GO:0010286," ""heat acclimation""",0.264894716,,,1.77815125,0.0116,0.806212316,0.70082579,70482,TRUE
GO:0010114," ""response to red light""",0.278363938,,,1.799340549,0.00178,0.814857723,0.71649044,70482,TRUE
GO:0010224," ""response to UV-B""",0.318771607,,,1.857332496,0.0134,0.812525388,0.72698527,70482,TRUE
GO:0009411," ""response to UV""",0.498361245,,,2.049218023,0.036,0.804403131,0.76387134,70482,TRUE
GO:0009642," ""response to light intensity""",0.606115027,,,2.133538908,0.000000398,0.800619954,0.78123519,70482,TRUE
GO:0009408," ""response to heat""",1.086517308,,,2.385606274,0.00000655,0.777616858,0.81706083,70482,TRUE
GO:0006950," ""response to stress""",16.95775154,-6.325202453,-0.386630833,3.577261954,2.58E-42,0.78154452,0.4843693,,FALSE
GO:0051716," ""cellular response to stimulus""",13.92268666,-5.967060634,-0.26210314,3.491641793,2.55E-25,0.765090778,0.48642872,,FALSE
GO:0009694," ""jasmonic acid metabolic process""",0.193058861,3.713378552,5.397588073,1.643452676,0.0247,0.781745341,0.49300001,,FALSE
GO:0009695," ""jasmonic acid biosynthetic process""",0.085305078,,,1.301029996,0.035,0.790477111,0.56658152,9694,TRUE
GO:0031667," ""response to nutrient levels""",1.032640417,-6.237340357,-2.070392778,2.36361198,1.05E-11,0.759688838,0.49638788,,FALSE
GO:0009991," ""response to extracellular stimulus""",1.216719795,,,2.434568904,3.52E-13,0.793472062,0.50666807,31667,TRUE
GO:0042742," ""defense response to bacterium""",1.840793786,,,2.613841822,0.0000162,0.757769202,0.54151982,31667,TRUE
GO:0043617," ""cellular response to sucrose starvation""",0.017958964,,,0.698970004,0.0209,0.793416548,0.66000963,31667,TRUE
GO:0009617," ""response to bacterium""",2.303237103,,,2.710963119,0.0000002,0.773506718,0.66656988,31667,TRUE
GO:0042149," ""cellular response to glucose starvation""",0.026938446,,,0.84509804,0.0412,0.787376719,0.68092911,31667,TRUE
GO:0010438," ""cellular response to sulfur starvation""",0.031428187,,,0.903089987,0.00582,0.784986385,0.68923449,31667,TRUE
GO:0009620," ""response to fungus""",2.850985498,,,2.803457116,0.00000699,0.767803599,0.7063609,31667,TRUE
GO:0007584," ""response to nutrient""",0.058366632,,,1.146128036,0.0355,0.775393175,0.72473287,31667,TRUE
GO:0009970," ""cellular response to sulfate starvation""",0.062856373,,,1.176091259,0.00496,0.773535642,0.72922913,31667,TRUE
GO:0050832," ""defense response to fungus""",2.442419072,,,2.736396502,0.00149,0.749856722,0.73715256,31667,TRUE
GO:0042631," ""cellular response to water deprivation""",0.170610156,,,1.591064607,0.0346,0.677071602,0.79574811,31667,TRUE
GO:0006995," ""cellular response to nitrogen starvation""",0.175099897,,,1.602059991,0.00574,0.754177353,0.79764085,31667,TRUE
GO:0043562," ""cellular response to nitrogen levels""",0.211017824,,,1.681241237,0.0148,0.762577277,0.81150597,31667,TRUE
GO:0098542," ""defense response to other organism""",5.024020114,,,3.049218023,0.000000815,0.72717845,0.84581231,31667,TRUE
GO:0051707," ""response to other organism""",6.312575764,,,3.148294097,2.2E-13,0.743811719,0.89969714,31667,TRUE
GO:0009267," ""cellular response to starvation""",0.740807255,,,2.220108088,1.51E-11,0.720927195,0.91902465,31667,TRUE
GO:0071462," ""cellular response to water stimulus""",0.175099897,,,1.602059991,0.037,0.744509922,0.92509158,31667,TRUE
GO:0043207," ""response to external biotic stimulus""",6.312575764,,,3.148294097,2.27E-13,0.744089059,0.929782,31667,TRUE
GO:0042594," ""response to starvation""",0.911417411,,,2.309630167,4.34E-11,0.746335127,0.94257553,31667,TRUE
GO:0006955," ""immune response""",5.05095856,,,3.051538391,0.000000936,0.799480666,0.9457064,31667,TRUE
GO:0031669," ""cellular response to nutrient levels""",0.803663629,,,2.255272505,9.88E-11,0.733744247,0.95063752,31667,TRUE
GO:0031668," ""cellular response to extracellular stimulus""",0.983253266,,,2.342422681,3.62E-12,0.729293146,0.96309679,31667,TRUE
