TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0071669," ""plant-type cell wall organization or biogenesis""", 1.15386342208055,,,2.411619706,-3.482804102,0.884220151,0.83182971,42546, TRUE
GO:0016049," ""cell growth""", 1.45467606519104,2.420784461,-7.961871607,2.511883361,-3.701146924,0.94651411,0.04376566,, FALSE
GO:0060560," ""developmental growth involved in morphogenesis""", 1.26610694562924,,,2.451786436,-1.70333481,0.890719179,0.93386571,16049, TRUE
GO:0048589," ""developmental growth""", 1.47263502895883,,,2.517195898,-1.714442691,0.89693595,0.95056846,16049, TRUE
GO:0051649," ""establishment of localization in cell""", 3.49750819377722,3.636543944,5.10702483,2.892094603,-3.336299075,0.864682769,0.04935393,, FALSE
GO:0016192," ""vesicle-mediated transport""", 2.30323710321914,,,2.710963119,-2.954677021,0.881475695,0.51776912,51649, TRUE
GO:0051641," ""cellular localization""", 4.31015130426974,,,2.982723388,-1.528708289,0.87534399,0.54971042,51649, TRUE
GO:0046907," ""intracellular transport""", 3.26853140573789,,,2.862727528,-2.809668302,0.864448261,0.88830831,51649, TRUE
GO:0006886," ""intracellular protein transport""", 2.33466528981278,,,2.716837723,-1.684029655,0.850903323,0.90158393,51649, TRUE
GO:0034613," ""cellular protein localization""", 2.77465990212365,,,2.791690649,-1.675717545,0.857378359,0.93239309,51649, TRUE
GO:1901568," ""fatty acid derivative metabolic process""", 0.139181969200377,-6.95032996,2.583907257,1.505149978,-1.663540266,0.928115273,0.07797246,, FALSE
GO:0044550," ""secondary metabolite biosynthetic process""", 0.615094509046828,-6.773251534,1.03334226,2.139879086,-7.54668166,0.814925903,0.09034382,, FALSE
GO:0009699," ""phenylpropanoid biosynthetic process""", 0.38162798006555,,,1.934498451,-4.920818754,0.782926116,0.79084631,44550, TRUE
GO:0019757," ""glycosinolate metabolic process""", 0.484892021730346,,,2.037426498,-5.125518182,0.761063781,0.80902185,44550, TRUE
GO:0019760," ""glucosinolate metabolic process""", 0.484892021730346,,,2.037426498,-5.111820506,0.735717436,0.80902185,44550, TRUE
GO:0009698," ""phenylpropanoid metabolic process""", 0.543258653975666,,,2.086359831,-6.920818754,0.816449051,0.81794369,44550, TRUE
GO:0010345," ""suberin biosynthetic process""", 0.0987743007228483,,,1.361727836,-2.793174124,0.806149818,0.8306809,44550, TRUE
GO:0042343," ""indole glucosinolate metabolic process""", 0.0718358550711624,,,1.230448921,-2.448550002,0.759975424,0.84394542,44550, TRUE
GO:1901659," ""glycosyl compound biosynthetic process""", 0.233466528981278,,,1.72427587,-2.595166283,0.835005029,0.84962142,44550, TRUE
GO:0019758," ""glycosinolate biosynthetic process""", 0.161630673910115,,,1.568201724,-3.173925197,0.756489172,0.90215785,44550, TRUE
GO:0019761," ""glucosinolate biosynthetic process""", 0.161630673910115,,,1.568201724,-3.167491087,0.74068543,0.90215785,44550, TRUE
GO:0009808," ""lignin metabolic process""", 0.278363938400754,,,1.799340549,-2.954677021,0.823723131,0.90583162,44550, TRUE
GO:0016143," ""S-glycoside metabolic process""", 0.484892021730346,,,2.037426498,-5.097453221,0.835136863,0.90788543,44550, TRUE
GO:0016144," ""S-glycoside biosynthetic process""", 0.161630673910115,,,1.568201724,-3.159893906,0.80808742,0.94058873,44550, TRUE
GO:0015979," ""photosynthesis""", 1.10896601266107,-4.084524044,-0.395749019,2.394451681,-2.053056729,0.898561263,0.09641122,, FALSE
GO:0005976," ""polysaccharide metabolic process""", 2.08772953800566,-4.042250483,-6.282523656,2.668385917,-11.00966115,0.787126561,0.10390104,, FALSE
GO:0016052," ""carbohydrate catabolic process""", 1.31998383693261,,,2.469822016,-5.869666232,0.801784029,0.69145704,5976, TRUE
GO:0044264," ""cellular polysaccharide metabolic process""", 1.34692228258429,,,2.478566496,-7.673664139,0.750721502,0.69316552,5976, TRUE
GO:0016051," ""carbohydrate biosynthetic process""", 1.51304269743636,,,2.5289167,-2.268411235,0.7537641,0.70316726,5976, TRUE
GO:0044247," ""cellular polysaccharide catabolic process""", 0.215507565213487,,,1.69019608,-1.653647026,0.780515027,0.72522566,5976, TRUE
GO:0044262," ""cellular carbohydrate metabolic process""", 2.1011987608315,,,2.671172843,-6.187755303,0.777229928,0.73303239,5976, TRUE
GO:0010410," ""hemicellulose metabolic process""", 0.502850985498137,,,2.053078443,-7.218963061,0.717042402,0.78923436,5976, TRUE
GO:0045493," ""xylan catabolic process""", 0.0718358550711624,,,1.230448921,-1.308034897,0.755210323,0.79826877,5976, TRUE
GO:0010393," ""galacturonan metabolic process""", 0.740807255421362,,,2.220108088,-1.675717545,0.780403704,0.82242677,5976, TRUE
GO:0000272," ""polysaccharide catabolic process""", 0.844071297086158,,,2.276461804,-6.244887734,0.774824132,0.83424392,5976, TRUE
GO:0045490," ""pectin catabolic process""", 0.444484353252817,,,2,-2.832682665,0.784081482,0.838103,5976, TRUE
GO:0034637," ""cellular carbohydrate biosynthetic process""", 1.01468145288017,,,2.356025857,-1.970616222,0.729231566,0.84997168,5976, TRUE
GO:0044042," ""glucan metabolic process""", 1.03264041664796,,,2.36361198,-6.425968732,0.77317592,0.85318617,5976, TRUE
GO:0006073," ""cellular glucan metabolic process""", 0.996722489112378,,,2.348304863,-6.790484985,0.751018318,0.85835674,5976, TRUE
GO:0045491," ""xylan metabolic process""", 0.264894715574911,,,1.77815125,-2.043351421,0.731580638,0.89106041,5976, TRUE
GO:0010411," ""xyloglucan metabolic process""", 0.269384456516859,,,1.785329835,-5.684029655,0.7306561,0.89239645,5976, TRUE
GO:0000271," ""polysaccharide biosynthetic process""", 0.992232748170431,,,2.346352974,-1.675717545,0.727955986,0.8969646,5976, TRUE
GO:0033692," ""cellular polysaccharide biosynthetic process""", 0.826112333318368,,,2.267171728,-1.472370099,0.713494785,0.90366624,5976, TRUE
GO:0010383," ""cell wall polysaccharide metabolic process""", 0.651012436582409,,,2.164352856,-6.081445469,0.711327238,0.93234373,5976, TRUE
GO:0045488," ""pectin metabolic process""", 0.736317514479415,,,2.217483944,-1.692503962,0.778305989,0.94291034,5976, TRUE
GO:0019684," ""photosynthesis"," light reaction""",0.574686841,-7.423103356,-0.814014139,2.11058971,-1.517126416,0.89814691,0.11549155, null
GO:0009768," ""photosynthesis"," light harvesting in photosystem I""",0.103264042,,,1.380211242,-1.353596274,0.912431122,0.73982831, 19684
GO:1901657," ""glycosyl compound metabolic process""", 0.7632559601311,-1.081592573,-5.575350724,2.23299611,-3.254144805,0.880679208,0.11725799,, FALSE
GO:0019218," ""regulation of steroid metabolic process""", 0.0269384456516859,-5.108204819,4.216815117,0.84509804,-1.677780705,0.94028439,0.13570916,, FALSE
GO:0043436," ""oxoacid metabolic process""", 4.81300228976788,-4.20523979,-2.359675383,3.030599722,-3.446116973,0.778582725,0.14853865,, FALSE
GO:0009098," ""leucine biosynthetic process""", 0.0718358550711624,,,1.230448921,-1.493494968,0.81776887,0.55615318,43436, TRUE
GO:0044283," ""small molecule biosynthetic process""", 2.98567772639519,,,2.823474229,-1.970616222,0.79258656,0.72877218,43436, TRUE
GO:0006631," ""fatty acid metabolic process""", 1.12243523548691,,,2.399673721,-1.549750892,0.804008883,0.75935517,43436, TRUE
GO:0006082," ""organic acid metabolic process""", 4.95218425896826,,,3.042969073,-3.305394801,0.794297126,0.78983338,43436, TRUE
GO:0032787," ""monocarboxylic acid metabolic process""", 2.11915772459929,,,2.674861141,-2.308034897,0.79649384,0.82941671,43436, TRUE
GO:0046394," ""carboxylic acid biosynthetic process""", 2.16405513401877,,,2.683947131,-2.11463878,0.754145849,0.83194893,43436, TRUE
GO:0006633," ""fatty acid biosynthetic process""", 0.655502177524357,,,2.167317335,-1.385102784,0.778748372,0.83436105,43436, TRUE
GO:0072330," ""monocarboxylic acid biosynthetic process""", 0.987743007228483,,,2.344392274,-1.772113295,0.771591975,0.87484361,43436, TRUE
GO:0016053," ""organic acid biosynthetic process""", 2.27629865756746,,,2.705863712,-1.943095149,0.756024632,0.89458847,43436, TRUE
GO:0019752," ""carboxylic acid metabolic process""", 4.26525389485027,,,2.978180517,-1.663540266,0.780954543,0.92316499,43436, TRUE
GO:0044281," ""small molecule metabolic process""", 7.57419296906568,-2.842313934,-3.233833847,3.227372442,-3.467245621,0.901104798,0.15071121,, FALSE
GO:0006790," ""sulfur compound metabolic process""", 1.77793741301127,-6.857777287,-2.193881746,2.598790507,-2.89279003,0.892849645,0.15795786,, FALSE
GO:1901135," ""carbohydrate derivative metabolic process""", 3.45261078435774,-2.74015709,-5.151954477,2.886490725,-1.756961951,0.898040625,0.16021431,, FALSE
GO:0005975," ""carbohydrate metabolic process""", 5.05544830063305,-4.57777105,-5.543720648,3.051923916,-6.896196279,0.88702056,0.17036549,, FALSE
GO:0009606," ""tropism""", 0.574686840569299,3.624710237,-4.217970066,2.11058971,-1.655607726,0.930830456,0.2103087,, FALSE
GO:0051707," ""response to other organism""", 6.3125757643784,,,3.148294097,-2.148741651,0.904933645,0.57448643,9606, TRUE
GO:0043207," ""response to external biotic stimulus""", 6.3125757643784,,,3.148294097,-2.144480844,0.904933645,0.929782,9606, TRUE
GO:0009739," ""response to gibberellin""", 0.583666322453194,5.009300081,-2.299942298,2.117271296,-3.300162274,0.919302948,0.21068571,, FALSE
GO:0033993," ""response to lipid""", 4.00933866115925,,,2.951337519,-2.946921557,0.899252001,0.53026754,9739, TRUE
GO:0010035," ""response to inorganic substance""", 3.99586943833341,,,2.949877704,-2.161150909,0.904204453,0.53297257,9739, TRUE
GO:0010033," ""response to organic substance""", 8.79989224621739,,,3.292477594,-6.325138859,0.892157546,0.60748509,9739, TRUE
GO:0009733," ""response to auxin""", 1.84977326808243,,,2.615950052,-2.616184634,0.907489416,0.6151416,9739, TRUE
GO:1901700," ""response to oxygen-containing compound""", 7.08481120639339,,,3.19838213,-4.91721463,0.895729805,0.67559883,9739, TRUE
GO:0009725," ""response to hormone""", 6.79746778610874,,,3.180412633,-5.943095149,0.889594487,0.75071766,9739, TRUE
GO:0104004," ""cellular response to environmental stimulus""", 0.978763525344588,5.976651794,-2.747595159,2.340444115,-1.360513511,0.904463567,0.22407927,, FALSE
GO:0065008," ""regulation of biological quality""", 4.21586674448884,-2.628155258,4.877106309,2.973127854,-2.841637508,0.924104803,0.22658178,, FALSE
GO:0009966," ""regulation of signal transduction""", 1.44569658330714,-3.59826959,5.385487904,2.509202522,-1.88941029,0.92449629,0.23096901,, FALSE
GO:0023051," ""regulation of signaling""", 1.47263502895883,-2.918910027,5.578357557,2.517195898,-1.690369833,0.928120891,0.23154646,, FALSE
GO:0040008," ""regulation of growth""", 1.629775961927,-3.991434142,4.892193063,2.561101384,-2.254925208,0.927098893,0.23476988,, FALSE
GO:0071704," ""organic substance metabolic process""", 41.5794908633772,-4.68742025,-3.519351646,3.966704777,-2.373659633,0.86698522,0.24468974,, FALSE
GO:0006396," ""RNA processing""", 4.23831544919858,-5.167833502,-4.658891549,2.975431809,-2.440093375,0.817747367,0.24501029,, FALSE
GO:1901362," ""organic cyclic compound biosynthetic process""", 4.64239213397387,,,3.01494035,-1.337242168,0.801906252,0.55306712,6396, TRUE
GO:0019438," ""aromatic compound biosynthetic process""", 4.13056166659184,,,2.96425963,-1.454692884,0.790974598,0.55464586,6396, TRUE
GO:0090304," ""nucleic acid metabolic process""", 9.41049701432227,,,3.32159843,-3.809668302,0.797837766,0.70308805,6396, TRUE
GO:0016070," ""RNA metabolic process""", 6.99052664661249,,,3.192567453,-3.11577123,0.805303592,0.77311614,6396, TRUE
GO:0006139," ""nucleobase-containing compound metabolic process""", 11.2198626139272,,,3.397940009,-2.208309351,0.809593141,0.79805206,6396, TRUE
GO:0006979," ""response to oxidative stress""", 1.97997575539891,5.963131135,-3.609062501,2.645422269,-3.519993057,0.927120359,0.24533493,, FALSE
GO:0010646," ""regulation of cell communication""", 1.49059399272662,-3.628759545,4.336093811,2.522444234,-1.677780705,0.924176485,0.25991376,, FALSE
GO:0006796," ""phosphate-containing compound metabolic process""", 9.96722489112378,-5.697793449,-2.873899584,3.346548559,-1.385102784,0.864839069,0.26579303,, FALSE
GO:0006793," ""phosphorus metabolic process""", 10.1647734925695,-5.243667499,-2.433204743,3.355068206,-1.493494968,0.864432837,0.26744182,, FALSE
GO:0009058," ""biosynthetic process""", 14.2055403403224,-5.563842648,-3.94989246,3.500373714,-1.847711656,0.890736891,0.29908219,, FALSE
GO:0010467," ""gene expression""", 8.51703856687469,-4.099827939,-4.764179211,3.278296208,-3.565431096,0.861934718,0.30626134,, FALSE
GO:0080170," ""hydrogen peroxide transmembrane transport""", 0.0269384456516859,4.175973892,4.890805735,0.84509804,-1.684029655,0.921709673,0.31873638,, FALSE
GO:0042221," ""response to chemical""", 13.7026893548242,4.958672203,-3.708012282,3.484726804,-11.2798407,0.90426764,0.33173741,, FALSE
GO:0044272," ""sulfur compound biosynthetic process""", 0.682440623176043,-6.313649093,0.256308809,2.184691431,-1.382999659,0.810195396,0.33225744,, FALSE
GO:0006949," ""syncytium formation""", 0.0448974094194765,0.515594535,6.577727542,1.041392685,-1.974694135,0.911376349,0.34857294,, FALSE
GO:0000902," ""cell morphogenesis""", 1.41875813765546,,,2.501059262,-1.966576245,0.906027548,0.52554918,6949, TRUE
GO:0050794," ""regulation of cellular process""", 23.7282808781933,-3.239185605,4.890084223,3.723127159,-2.879426069,0.883087312,0.37131526,, FALSE
GO:0031323," ""regulation of cellular metabolic process""", 15.3683832442868,,,3.534533756,-2.320572103,0.865224645,0.59069723,50794, TRUE
GO:0019222," ""regulation of metabolic process""", 16.6748978583936,,,3.569958818,-1.617982957,0.891608607,0.60561973,50794, TRUE
GO:0050789," ""regulation of biological process""", 26.4535536299556,,,3.770336441,-2.841637508,0.891921197,0.61765344,50794, TRUE
GO:0006355," ""regulation of transcription"," DNA-templated""",10.88762178,,,3.384890797,-1.970616222,0.86182123,0.72979339, 50794
GO:0019219," ""regulation of nucleobase-containing compound metabolic process""", 11.6104700758766,,,3.412796429,-1.55129368,0.867757391,0.76009512,50794, TRUE
GO:0009889," ""regulation of biosynthetic process""", 13.2357562968617,,,3.469674773,-2.209714836,0.870070001,0.76638427,50794, TRUE
GO:0031326," ""regulation of cellular biosynthetic process""", 13.1145332914291,,,3.465680212,-2.175223538,0.861445611,0.82588436,50794, TRUE
GO:2000112," ""regulation of cellular macromolecule biosynthetic process""", 12.7059668657118,,,3.451939869,-1.872895202,0.861640549,0.85703649,50794, TRUE
GO:0010556," ""regulation of macromolecule biosynthetic process""", 12.7508642751313,,,3.453471234,-1.924453039,0.86363193,0.85777544,50794, TRUE
GO:0051252," ""regulation of RNA metabolic process""", 11.3545548421856,,,3.403120521,-1.872895202,0.864207628,0.86647751,50794, TRUE
GO:2001141," ""regulation of RNA biosynthetic process""", 10.8876217842231,,,3.384890797,-2.050122296,0.862061225,0.86966814,50794, TRUE
GO:1903506," ""regulation of nucleic acid-templated transcription""", 10.8876217842231,,,3.384890797,-1.974694135,0.86182123,0.89112378,50794, TRUE
GO:0009607," ""response to biotic stimulus""", 6.42481928792709,4.467160189,-3.528636965,3.155943018,-2.144480844,0.915557606,0.38503493,, FALSE
GO:0009719," ""response to endogenous stimulus""", 6.92767027342522,5.085521177,-3.275241815,3.188647296,-6.086186148,0.914547802,0.3912649,, FALSE
GO:0007043," ""cell-cell junction assembly""", 0.0269384456516859,1.978168071,1.781460776,0.84509804,-1.679853714,0.945667067,0.40509622,, FALSE
GO:0034329," ""cell junction assembly""", 0.0314281865936335,,,0.903089987,-1.534617149,0.945141231,0.92383883,7043, TRUE
GO:0042886," ""amide transport""", 0.323261347820231,3.256853727,5.323523866,1.86332286,-2.370590401,0.918314937,0.40589158,, FALSE
GO:0015031," ""protein transport""", 3.73546446370044,,,2.920645001,-1.879426069,0.882087878,0.61740105,42886, TRUE
GO:0008104," ""protein localization""", 4.16198985318547,,,2.967547976,-1.675717545,0.893226668,0.85363475,42886, TRUE
GO:0045184," ""establishment of protein localization""", 3.78934135500382,,,2.926856709,-1.970616222,0.889596848,0.92888161,42886, TRUE
GO:0045229," ""external encapsulating structure organization""", 2.572621559736,1.170657517,2.04426594,2.758911892,-3.928117993,0.938327196,0.40598987,, FALSE
GO:0009605," ""response to external stimulus""", 8.35091815202263,5.254488969,-4.253014952,3.269746373,-4.444905551,0.911941968,0.40761856,, FALSE
GO:0010075," ""regulation of meristem growth""", 0.260404974632964,-1.41326721,5.819019969,1.770852012,-1.876148359,0.870695706,0.41658538,, FALSE
GO:0009628," ""response to abiotic stimulus""", 9.28478426794774,5.375585968,-3.835972405,3.315760491,-8.488116639,0.910396013,0.41751914,, FALSE
GO:0044237," ""cellular metabolic process""", 39.6668612221075,-4.409996516,-3.534030011,3.946255707,-2.178486472,0.85267896,0.46949602,, FALSE
GO:0006857," ""oligopeptide transport""", 0.219997306155435,3.31544501,5.601746698,1.698970004,-2.401209493,0.915563686,0.46989637,, FALSE
GO:0015833," ""peptide transport""", 0.22897678803933,,,1.716003344,-2.406713933,0.915282506,0.93714361,6857, TRUE
GO:0006820," ""anion transport""", 1.35590176446819,3.804066433,5.367760289,2.481442629,-2.281498311,0.911777441,0.48192567,, FALSE
GO:0015698," ""inorganic anion transport""", 0.691420105059938,,,2.190331698,-1.617982957,0.917520277,0.69213807,6820, TRUE
GO:0006950," ""response to stress""", 16.9577515377363,4.83848762,-3.990447806,3.577261954,-7.019996628,0.900592695,0.4843693,, FALSE
GO:0009629," ""response to gravity""", 0.462443317020608,4.51509752,-5.263654715,2.017033339,-1.876148359,0.922372569,0.48551549,, FALSE
