TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:1901605," ""alpha-amino acid metabolic process""",1.216719795,,,2.434568904,-8.790484985,0.712296099,0.76360445,19752,TRUE
GO:0009072," ""aromatic amino acid family metabolic process""",0.350199793,,,1.897627091,-2.404503778,0.732986671,0.77378877,19752,TRUE
GO:0006082," ""organic acid metabolic process""",4.952184259,,,3.042969073,-29.68193667,0.73832725,0.77434198,19752,TRUE
GO:0009064," ""glutamine family amino acid metabolic process""",0.372648498,,,1.924279286,-3.906578315,0.736992174,0.77859583,19752,TRUE
GO:0006108," ""malate metabolic process""",0.080815337,,,1.278753601,-1.503070352,0.7959201,0.78548084,19752,TRUE
GO:0009083," ""branched-chain amino acid catabolic process""",0.067346114,,,1.204119983,-2.761953897,0.74070192,0.7945867,19752,TRUE
GO:0009065," ""glutamine family amino acid catabolic process""",0.080815337,,,1.278753601,-2.201349355,0.730541963,0.80657088,19752,TRUE
GO:0006520," ""cellular amino acid metabolic process""",1.890180937,,,2.625312451,-15.21824463,0.71801218,0.81082762,19752,TRUE
GO:0009074," ""aromatic amino acid family catabolic process""",0.09428456,,,1.342422681,-1.943095149,0.723760575,0.81698903,19752,TRUE
GO:0032787," ""monocarboxylic acid metabolic process""",2.119157725,,,2.674861141,-9.659555885,0.732403584,0.82405595,19752,TRUE
GO:0046394," ""carboxylic acid biosynthetic process""",2.164055134,,,2.683947131,-4.36251027,0.69468722,0.8265283,19752,TRUE
GO:0009231," ""riboflavin biosynthetic process""",0.058366632,,,1.146128036,-1.396855627,0.763537087,0.83040484,19752,TRUE
GO:1901607," ""alpha-amino acid biosynthetic process""",0.80815337,,,2.257678575,-2.337242168,0.686265659,0.85455137,19752,TRUE
GO:0006541," ""glutamine metabolic process""",0.179589638,,,1.612783857,-1.66756154,0.749384916,0.85467785,19752,TRUE
GO:0009062," ""fatty acid catabolic process""",0.193058861,,,1.643452676,-5.815308569,0.729773098,0.86918521,19752,TRUE
GO:0006559," ""L-phenylalanine catabolic process""",0.053876891,,,1.113943352,-1.308918508,0.72856979,0.87394226,19752,TRUE
GO:0008652," ""cellular amino acid biosynthetic process""",0.992232748,,,2.346352974,-2.412289035,0.685014744,0.87531335,19752,TRUE
GO:0016053," ""organic acid biosynthetic process""",2.276298658,,,2.705863712,-4.540607512,0.700029592,0.89458847,19752,TRUE
GO:1902222," ""erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process""",0.053876891,,,1.113943352,-1.313363731,0.740524121,0.89621981,19752,TRUE
GO:0072329," ""monocarboxylic acid catabolic process""",0.273874197,,,1.792391689,-7.2644011,0.731310534,0.89715101,19752,TRUE
GO:0016054," ""organic acid catabolic process""",0.736317514,,,2.217483944,-20.13727247,0.720332539,0.9029817,19752,TRUE
GO:1901606," ""alpha-amino acid catabolic process""",0.305302384,,,1.838849091,-6.66756154,0.706278595,0.90620929,19752,TRUE
GO:0043436," ""oxoacid metabolic process""",4.81300229,,,3.030599722,-29.85387196,0.714591428,0.92316499,19752,TRUE
GO:0006635," ""fatty acid beta-oxidation""",0.161630674,,,1.568201724,-4.93930216,0.730133767,0.92827101,19752,TRUE
GO:0009063," ""cellular amino acid catabolic process""",0.426525389,,,1.982271233,-12.67571754,0.700586108,0.93527496,19752,TRUE
GO:0042364," ""water-soluble vitamin biosynthetic process""",0.305302384,,,1.838849091,-2.659555885,0.761238776,0.95030705,19752,TRUE
GO:0019395," ""fatty acid oxidation""",0.179589638,,,1.612783857,-5.32330639,0.766023499,0.95458531,19752,TRUE
GO:0006771," ""riboflavin metabolic process""",0.058366632,,,1.146128036,-1.395773947,0.783422765,0.96323719,19752,TRUE
GO:0042727," ""flavin-containing compound biosynthetic process""",0.062856373,,,1.176091259,-1.306273051,0.838199362,0.96805446,19752,TRUE
GO:0006767," ""water-soluble vitamin metabolic process""",0.38162798,,,1.934498451,-3.484126156,0.805232918,0.96918019,19752,TRUE
GO:0042126," ""nitrate metabolic process""",0.179589638,,,1.612783857,-1.400116928,0.781837403,0.98665243,19752,TRUE
GO:0032501," ""multicellular organismal process""",11.77659049,-5.540878726,2.826145526,3.418963831,-1.377785977,1,0,,FALSE
GO:0032502," ""developmental process""",12.45454137,-2.57299036,3.916809044,3.443262987,-1.665546249,1,0,,FALSE
GO:0042908," ""xenobiotic transport""",0.336730571,4.753430534,3.798166032,1.880813592,-3.078833949,0.95336628,0,,FALSE
GO:0044419," ""biological process involved in interspecies interaction between organisms""",6.384411619,-4.007872812,4.369767282,3.1532049,-13.67985371,1,0,,FALSE
GO:0048583," ""regulation of response to stimulus""",3.389754411,1.00263189,5.85832125,2.878521796,-6.127843727,0.93324127,0,,FALSE
GO:0050896," ""response to stimulus""",28.14169622,-4.273287237,2.816171562,3.79719827,-42.69897,1,0,,FALSE
GO:0051179," ""localization""",12.87657702,2.918061844,2.483746533,3.457730548,-4.815308569,1,0,,FALSE
GO:0065007," ""biological regulation""",29.65922866,-1.570913642,2.18073414,3.820004307,-4.790484985,1,0,,FALSE
GO:0071456," ""cellular response to hypoxia""",1.037130158,-5.448199625,-3.418898275,2.365487985,-15.35556141,0.751467625,0.04390383,,FALSE
GO:0001666," ""response to hypoxia""",1.149373681,,,2.409933123,-15.6716204,0.818614535,0.97280935,71456,TRUE
GO:0071453," ""cellular response to oxygen levels""",1.055089121,,,2.372912003,-15.20901152,0.762235169,0.97289978,71456,TRUE
GO:0036293," ""response to decreased oxygen levels""",1.171822386,,,2.418301291,-15.44611697,0.829390392,0.98435453,71456,TRUE
GO:0036294," ""cellular response to decreased oxygen levels""",1.05059938,,,2.371067862,-15.24260397,0.762181579,0.98712503,71456,TRUE
GO:0009657," ""plastid organization""",1.355901764,-5.548041412,4.553531655,2.481442629,-3.384049948,0.956610971,0.0454821,,FALSE
GO:0009658," ""chloroplast organization""",1.032640417,,,2.36361198,-1.928117993,0.957806417,0.5232694,9657,TRUE
GO:0016043," ""cellular component organization""",12.68351816,,,3.451172158,-1.669586227,0.945652232,0.52346913,9657,TRUE
GO:0007154," ""cell communication""",9.661922507,-2.897194512,2.350162876,3.33304403,-1.903089987,0.955673328,0.06174578,,FALSE
GO:0071840," ""cellular component organization or biogenesis""",14.30880438,-0.133131092,1.800281884,3.503518313,-1.716698771,0.952993653,0.07920215,,FALSE
GO:0019419," ""sulfate reduction""",0.013469223,6.510279868,2.124878974,0.602059991,-2.403402904,0.918969685,0.09246113,,FALSE
GO:0042440," ""pigment metabolic process""",0.686930364,-1.429170868,-8.398957872,2.187520721,-1.782516056,0.92474224,0.10400692,,FALSE
GO:0046034," ""ATP metabolic process""",0.781214924,0.743652232,-0.173615009,2.243038049,-3.565431096,0.923693535,0.10567764,,FALSE
GO:0019748," ""secondary metabolic process""",1.391819692,-0.016265842,-7.960248112,2.492760389,-4.044793462,0.918579819,0.11389258,,FALSE
GO:0034440," ""lipid oxidation""",0.224487047,-0.662533376,-8.578672085,1.707570176,-5.183096161,0.876920384,0.12057193,,FALSE
GO:0030258," ""lipid modification""",0.422035649,,,1.977723605,-4.019996628,0.874213434,0.56535065,34440,TRUE
GO:0044242," ""cellular lipid catabolic process""",0.466933058,,,2.021189299,-3.806875402,0.823830231,0.60356578,34440,TRUE
GO:0009853," ""photorespiration""",0.246935752,6.607976581,0.465068769,1.748188027,-1.353596274,0.908194321,0.1218267,,FALSE
GO:0009404," ""toxin metabolic process""",0.255915234,7.139794454,-0.38986182,1.763427994,-5.89279003,0.904103948,0.12230368,,FALSE
GO:0005984," ""disaccharide metabolic process""",0.33224083,0.737958631,-1.728837278,1.875061263,-1.71219827,0.896709728,0.12590602,,FALSE
GO:0009311," ""oligosaccharide metabolic process""",0.426525389,,,1.982271233,-1.809668302,0.910119121,0.50765542,5984,TRUE
GO:0009060," ""aerobic respiration""",0.592645804,6.871595101,-3.492360023,2.123851641,-7.004364805,0.857617822,0.13470313,,FALSE
GO:0015980," ""energy derivation by oxidation of organic compounds""",0.781214924,,,2.243038049,-5.583359493,0.863045097,0.75240377,9060,TRUE
GO:0022900," ""electron transport chain""",0.929376375,,,2.318063335,-3.385102784,0.860658015,0.78792338,9060,TRUE
GO:0019646," ""aerobic electron transport chain""",0.179589638,,,1.612783857,-3.609064893,0.869926494,0.86163929,9060,TRUE
GO:0006099," ""tricarboxylic acid cycle""",0.260404975,,,1.770852012,-3.4710833,0.865074461,0.8905366,9060,TRUE
GO:0006119," ""oxidative phosphorylation""",0.291833161,,,1.819543936,-4.37161107,0.865849411,0.89979067,9060,TRUE
GO:0022904," ""respiratory electron transport chain""",0.309792125,,,1.84509804,-3.289882635,0.865818367,0.90471804,9060,TRUE
GO:0042773," ""ATP synthesis coupled electron transport""",0.260404975,,,1.770852012,-3.081969663,0.865737924,0.94838081,9060,TRUE
GO:0042775," ""mitochondrial ATP synthesis coupled electron transport""",0.179589638,,,1.612783857,-2.958607315,0.869926494,0.94838081,9060,TRUE
GO:0045333," ""cellular respiration""",0.695909846,,,2.193124598,-6.254925208,0.856221025,0.95367549,9060,TRUE
GO:0072593," ""reactive oxygen species metabolic process""",0.606115027,6.952129219,-2.137027867,2.133538908,-2.809668302,0.89973337,0.1350696,,FALSE
GO:1901615," ""organic hydroxy compound metabolic process""",1.468145288,1.11096772,-7.998358629,2.515873844,-2.838631998,0.90736397,0.1390152,,FALSE
GO:0006790," ""sulfur compound metabolic process""",1.777937413,5.715244673,-4.958646791,2.598790507,-12.17069623,0.887165583,0.15530149,,FALSE
GO:0006091," ""generation of precursor metabolites and energy""",2.155075652,5.059706035,-5.885412188,2.682145076,-6.061480275,0.884560896,0.15957431,,FALSE
GO:0006629," ""lipid metabolic process""",4.920756072,2.776683083,-7.037534215,3.040206628,-2.360513511,0.887603435,0.1662814,,FALSE
GO:0006518," ""peptide metabolic process""",3.308939074,4.304169922,-3.51379098,2.868056362,-13.31425826,0.816654158,0.16999997,,FALSE
GO:0006414," ""translational elongation""",0.350199793,,,1.897627091,-2.850780887,0.820411758,0.69292582,6518,TRUE
GO:0006749," ""glutathione metabolic process""",0.350199793,,,1.897627091,-5.995678626,0.844847637,0.69292582,6518,TRUE
GO:0044272," ""sulfur compound biosynthetic process""",0.682440623,,,2.184691431,-3.671620397,0.84665057,0.74388133,6518,TRUE
GO:0006412," ""translation""",2.828536793,,,2.800029359,-8.174573882,0.776160147,0.90048811,6518,TRUE
GO:0043604," ""amide biosynthetic process""",3.138328918,,,2.84509804,-10.2533658,0.796955713,0.91411085,6518,TRUE
GO:0043043," ""peptide biosynthetic process""",2.850985498,,,2.803457116,-8.886056648,0.781445346,0.94142541,6518,TRUE
GO:0009991," ""response to extracellular stimulus""",1.216719795,-4.834841528,-2.417838056,2.434568904,-6.367542708,0.846110908,0.20296998,,FALSE
GO:0071496," ""cellular response to external stimulus""",1.010191712,,,2.354108439,-4.623423043,0.849196924,0.50543129,9991,TRUE
GO:0009620," ""response to fungus""",2.850985498,,,2.803457116,-5.935542011,0.822438984,0.57125647,9991,TRUE
GO:0002239," ""response to oomycetes""",0.417545908,,,1.973127854,-1.344861565,0.855827599,0.57286921,9991,TRUE
GO:0042742," ""defense response to bacterium""",1.840793786,,,2.613841822,-3.446116973,0.81042809,0.68539974,9991,TRUE
GO:0009617," ""response to bacterium""",2.303237103,,,2.710963119,-5.231361899,0.826890446,0.7063609,9991,TRUE
GO:0050832," ""defense response to fungus""",2.442419072,,,2.736396502,-2.482804102,0.8031882,0.73715256,9991,TRUE
GO:0051707," ""response to other organism""",6.312575764,,,3.148294097,-14.075204,0.803662378,0.81904415,9991,TRUE
GO:0098542," ""defense response to other organism""",5.024020114,,,3.049218023,-7.124360063,0.786083859,0.89969714,9991,TRUE
GO:0043207," ""response to external biotic stimulus""",6.312575764,,,3.148294097,-14.06298389,0.807533391,0.929782,9991,TRUE
GO:0006955," ""immune response""",5.05095856,,,3.051538391,-7.042871802,0.840075233,0.9457064,9991,TRUE
GO:0044237," ""cellular metabolic process""",39.66686122,2.68777904,-5.399668507,3.946255707,-30.01144104,0.846570153,0.21495325,,FALSE
GO:0042592," ""homeostatic process""",2.042832129,1.996427458,5.477935619,2.658964843,-3.372634143,0.918843496,0.23502148,,FALSE
GO:0055081," ""anion homeostasis""",0.121223005,,,1.447158031,-2.946921557,0.930160604,0.57190103,42592,TRUE
GO:0055062," ""phosphate ion homeostasis""",0.076325596,,,1.255272505,-2.294136288,0.930608737,0.62532682,42592,TRUE
GO:0019725," ""cellular homeostasis""",0.969784043,,,2.336459734,-3.355561411,0.886607769,0.71137314,42592,TRUE
GO:0055082," ""cellular chemical homeostasis""",0.803663629,,,2.255272505,-1.42945706,0.888094572,0.80581656,42592,TRUE
GO:0048878," ""chemical homeostasis""",1.854263009,,,2.617000341,-1.91721463,0.912408027,0.88394142,42592,TRUE
GO:0098771," ""inorganic ion homeostasis""",1.108966013,,,2.394451681,-1.718966633,0.914838559,0.8979053,42592,TRUE
GO:0050801," ""ion homeostasis""",1.230189018,,,2.439332694,-1.677780705,0.915382399,0.90901334,42592,TRUE
GO:0072506," ""trivalent inorganic anion homeostasis""",0.076325596,,,1.255272505,-2.296708622,0.930608737,0.93441496,42592,TRUE
GO:0033013," ""tetrapyrrole metabolic process""",0.350199793,4.048986849,-1.708508514,1.897627091,-2.974694135,0.857582876,0.23742474,,FALSE
GO:0044281," ""small molecule metabolic process""",7.574192969,1.360248484,-6.828001257,3.227372442,-26.04963515,0.898230022,0.24140231,,FALSE
GO:0002682," ""regulation of immune system process""",0.942845598,-0.006420381,5.744712489,2.324282455,-1.987162775,0.942245963,0.24303001,,FALSE
GO:0048585," ""negative regulation of response to stimulus""",1.00121223,1.118528408,4.683714314,2.350248018,-3.609064893,0.874527378,0.24485734,,FALSE
GO:0009968," ""negative regulation of signal transduction""",0.471422799,,,2.025305865,-2.218963061,0.865734126,0.65648974,48585,TRUE
GO:1901419," ""regulation of response to alcohol""",0.547748395,,,2.089905111,-1.782516056,0.88834368,0.66653078,48585,TRUE
GO:0070297," ""regulation of phosphorelay signal transduction system""",0.125712746,,,1.462397998,-1.427128398,0.882575622,0.69380151,48585,TRUE
GO:0002831," ""regulation of response to biotic stimulus""",0.848561038,,,2.278753601,-2.26760624,0.883643288,0.69765712,48585,TRUE
GO:0048523," ""negative regulation of cellular process""",3.704036277,,,2.916980047,-1.841637508,0.90863917,0.69899334,48585,TRUE
GO:0032101," ""regulation of response to external stimulus""",0.871009743,,,2.290034611,-2.899629455,0.883350625,0.699606,48585,TRUE
GO:0050776," ""regulation of immune response""",0.942845598,,,2.324282455,-1.987162775,0.879485251,0.70558824,48585,TRUE
GO:1902531," ""regulation of intracellular signal transduction""",0.23795627,,,1.73239376,-2.019088062,0.881583897,0.73264216,48585,TRUE
GO:0080134," ""regulation of response to stress""",1.791406636,,,2.602059991,-3.57024772,0.874662421,0.75808973,48585,TRUE
GO:0048584," ""positive regulation of response to stimulus""",1.135904458,,,2.404833717,-1.777283529,0.88029084,0.76934683,48585,TRUE
GO:0031347," ""regulation of defense response""",1.198760832,,,2.428134794,-3.382999659,0.878887697,0.77425284,48585,TRUE
GO:0010648," ""negative regulation of cell communication""",0.489381763,,,2.041392685,-2.090979146,0.901886634,0.77612055,48585,TRUE
GO:0023057," ""negative regulation of signaling""",0.489381763,,,2.041392685,-2.093126465,0.902764488,0.77849917,48585,TRUE
GO:0002758," ""innate immune response-activating signal transduction""",0.134692228,,,1.491361694,-1.379863945,0.758390444,0.81959667,48585,TRUE
GO:0009966," ""regulation of signal transduction""",1.445696583,,,2.509202522,-1.804100348,0.860485869,0.86978698,48585,TRUE
GO:0070298," ""negative regulation of phosphorelay signal transduction system""",0.089794819,,,1.322219295,-1.43062609,0.87765556,0.8801404,48585,TRUE
GO:0009787," ""regulation of abscisic acid-activated signaling pathway""",0.547748395,,,2.089905111,-1.779891912,0.865076802,0.88016445,48585,TRUE
GO:1901420," ""negative regulation of response to alcohol""",0.23795627,,,1.73239376,-1.368556231,0.878048012,0.92080575,48585,TRUE
GO:0009788," ""negative regulation of abscisic acid-activated signaling pathway""",0.23795627,,,1.73239376,-1.36552273,0.868019577,0.92889007,48585,TRUE
GO:0002757," ""immune response-activating signal transduction""",0.134692228,,,1.491361694,-1.330683119,0.759099566,0.93676176,48585,TRUE
GO:0010104," ""regulation of ethylene-activated signaling pathway""",0.125712746,,,1.462397998,-1.428291168,0.881409432,0.97420356,48585,TRUE
GO:0010105," ""negative regulation of ethylene-activated signaling pathway""",0.089794819,,,1.322219295,-1.432973634,0.87765556,0.97420356,48585,TRUE
GO:1905957," ""regulation of cellular response to alcohol""",0.547748395,,,2.089905111,-1.782516056,0.879278621,0.99452252,48585,TRUE
GO:1905958," ""negative regulation of cellular response to alcohol""",0.23795627,,,1.73239376,-1.367542708,0.876587208,0.99762044,48585,TRUE
GO:0009056," ""catabolic process""",8.112961882,2.097892676,-7.290455093,3.257198426,-17.9625735,0.897168368,0.24622959,,FALSE
GO:0010467," ""gene expression""",8.517038567,1.808488825,-5.189620754,3.278296208,-2.153044675,0.875232178,0.24976236,,FALSE
GO:0006575," ""cellular modified amino acid metabolic process""",0.5701971,5.242072429,-2.783514867,2.10720997,-4.943095149,0.868494342,0.25092128,,FALSE
GO:0023051," ""regulation of signaling""",1.472635029,1.536669485,5.833514975,2.517195898,-1.749579998,0.939399348,0.25728429,,FALSE
GO:0048580," ""regulation of post-embryonic development""",1.486104252,1.631486517,5.084817295,2.521138084,-1.437707136,0.935252453,0.25759278,,FALSE
GO:1900140," ""regulation of seedling development""",0.386117721,,,1.939519253,-1.498940738,0.943101631,0.83966439,48580,TRUE
GO:0010646," ""regulation of cell communication""",1.490593993,0.514101585,6.020212581,2.522444234,-1.714442691,0.937011975,0.25769515,,FALSE
GO:0065008," ""regulation of biological quality""",4.215866744,0.404809645,5.437827848,2.973127854,-3.835647144,0.937888749,0.26101513,,FALSE
GO:0051239," ""regulation of multicellular organismal process""",1.948547569,0.536452184,4.989680479,2.638489257,-1.446116973,0.937462339,0.26712349,,FALSE
GO:0042221," ""response to chemical""",13.70268935,-5.569132077,-4.239356687,3.484726804,-35.76700389,0.836076882,0.28487188,,FALSE
GO:1901360," ""organic cyclic compound metabolic process""",13.6084048,2.182184114,-5.701008913,3.481729197,-1.427128398,0.874166041,0.28985755,,FALSE
GO:0009058," ""biosynthetic process""",14.20554034,2.412492081,-6.501426525,3.500373714,-15.14448084,0.88751479,0.29418542,,FALSE
GO:0042537," ""benzene-containing compound metabolic process""",0.260404975,4.910030567,-0.623183502,1.770852012,-2.754487332,0.883538185,0.30338012,,FALSE
GO:0015994," ""chlorophyll metabolic process""",0.282853679,4.450784003,-1.48204517,1.806179974,-2.598599459,0.841836168,0.31519414,,FALSE
GO:0046501," ""protoporphyrinogen IX metabolic process""",0.067346114,,,1.204119983,-1.749579998,0.859332219,0.85759623,15994,TRUE
GO:0006783," ""heme biosynthetic process""",0.107753783,,,1.397940009,-1.863279433,0.821805959,0.8893316,15994,TRUE
GO:0042168," ""heme metabolic process""",0.130202487,,,1.477121255,-1.539102157,0.851806911,0.90278278,15994,TRUE
GO:0006782," ""protoporphyrinogen IX biosynthetic process""",0.067346114,,,1.204119983,-1.749579998,0.828295361,0.93875362,15994,TRUE
GO:0006778," ""porphyrin-containing compound metabolic process""",0.345710053,,,1.892094603,-2.536107011,0.839082208,0.97693336,15994,TRUE
GO:0009611," ""response to wounding""",0.996722489,-4.231285876,-4.444360386,2.348304863,-5.607303047,0.866519683,0.32113164,,FALSE
GO:1901565," ""organonitrogen compound catabolic process""",3.807300319,3.474303145,-3.37810674,2.92890769,-9.950781977,0.801116263,0.32227629,,FALSE
GO:0042744," ""hydrogen peroxide catabolic process""",0.439994612,,,1.995635195,-1.896196279,0.843483106,0.53090033,1901565,TRUE
GO:0016042," ""lipid catabolic process""",1.176312127,,,2.419955748,-3.4225082,0.831985738,0.63540132,1901565,TRUE
GO:0030163," ""protein catabolic process""",2.738741975,,,2.78604121,-1.779891912,0.794639095,0.71361178,1901565,TRUE
GO:0044248," ""cellular catabolic process""",6.204821982,,,3.14082218,-18.85078089,0.805131453,0.76319369,1901565,TRUE
GO:1901575," ""organic substance catabolic process""",7.14766758,,,3.202215776,-11.8827287,0.821086871,0.85191451,1901565,TRUE
GO:0044257," ""cellular protein catabolic process""",2.648947156,,,2.771587481,-1.460923901,0.776873793,0.869818,1901565,TRUE
GO:0042743," ""hydrogen peroxide metabolic process""",0.480402281,,,2.033423755,-1.978810701,0.896821534,0.94290028,1901565,TRUE
GO:1990542," ""mitochondrial transmembrane transport""",0.291833161,5.092817015,3.554397256,1.819543936,-2.27083521,0.919077959,0.32347254,,FALSE
GO:0006979," ""response to oxidative stress""",1.979975755,-4.491767991,-3.896169526,2.645422269,-11.03198429,0.855693173,0.34709083,,FALSE
GO:0010150," ""leaf senescence""",0.484892022,-2.755222219,6.101688163,2.037426498,-3.081969663,0.988098671,0.34827016,,FALSE
GO:0090693," ""plant organ senescence""",0.511830467,,,2.06069784,-2.8569852,0.988063552,0.9644677,10150,TRUE
GO:0042430," ""indole-containing compound metabolic process""",0.327751089,4.566850667,-1.982512605,1.86923172,-1.501689446,0.851814613,0.34921121,,FALSE
GO:0000302," ""response to reactive oxygen species""",0.673461141,-5.729875097,-2.616981176,2.178976947,-5.66756154,0.826003113,0.35848869,,FALSE
GO:0042542," ""response to hydrogen peroxide""",0.323261348,,,1.86332286,-3.073143291,0.832504852,0.71624476,302,TRUE
GO:1901564," ""organonitrogen compound metabolic process""",24.1907242,3.223533933,-4.6683242,3.731508184,-21.73282827,0.835914589,0.36100092,,FALSE
GO:0104004," ""cellular response to environmental stimulus""",0.978763525,-4.491285585,-5.493148438,2.340444115,-1.559090918,0.838157031,0.36913095,,FALSE
GO:0050789," ""regulation of biological process""",26.45355363,0.921441632,5.475032416,3.770336441,-3.15739076,0.919504794,0.38029427,,FALSE
GO:0050794," ""regulation of cellular process""",23.72828088,,,3.723127159,-2.008330993,0.912761549,0.61765344,50789,TRUE
GO:0009607," ""response to biotic stimulus""",6.424819288,-5.450440325,-4.860143577,3.155943018,-14.0428718,0.853531981,0.38503493,,FALSE
GO:0009719," ""response to endogenous stimulus""",6.927670273,-5.759303268,-4.660340998,3.188647296,-3.138465589,0.851963417,0.3912649,,FALSE
GO:1901362," ""organic cyclic compound biosynthetic process""",4.642392134,2.599630907,-3.282572339,3.01494035,-2.809668302,0.82034988,0.39500088,,FALSE
GO:0018130," ""heterocycle biosynthetic process""",3.789341355,,,2.926856709,-1.991399828,0.814450529,0.52793099,1901362,TRUE
GO:0019438," ""aromatic compound biosynthetic process""",4.130561667,,,2.96425963,-1.500312917,0.805991453,0.54623204,1901362,TRUE
GO:1901576," ""organic substance biosynthetic process""",13.55003816,,,3.479863113,-13.78515615,0.814409106,0.66064458,1901362,TRUE
GO:0044271," ""cellular nitrogen compound biosynthetic process""",6.613388407,,,3.168497484,-9.669586227,0.792158198,0.71022826,1901362,TRUE
GO:0034645," ""cellular macromolecule biosynthetic process""",6.694203744,,,3.173768823,-2.258060922,0.800316262,0.7120626,1901362,TRUE
GO:1901566," ""organonitrogen compound biosynthetic process""",6.748080636,,,3.177247836,-14.4034029,0.799001863,0.71327843,1901362,TRUE
GO:0009059," ""macromolecule biosynthetic process""",7.039913797,,,3.195622944,-2.701146924,0.825030896,0.71976948,1901362,TRUE
GO:0044249," ""cellular biosynthetic process""",13.12351277,,,3.465977368,-13.14026143,0.795346328,0.83101759,1901362,TRUE
GO:0002238," ""response to molecule of fungal origin""",0.085305078,-5.920571744,-1.748084737,1.301029996,-1.372634143,0.839037594,0.39657042,,FALSE
GO:0009605," ""response to external stimulus""",8.350918152,-5.234775212,-4.621841617,3.269746373,-20.23358715,0.847924642,0.40761856,,FALSE
GO:0048518," ""positive regulation of biological process""",6.034211826,1.175380531,5.411730979,3.128722284,-2.896196279,0.928194625,0.41325369,,FALSE
GO:0006811," ""ion transport""",3.582813272,5.011629913,3.908662429,2.902546779,-2.718966633,0.939383514,0.41337714,,FALSE
