TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0010383," ""cell wall polysaccharide metabolic process""", 0.651012436582409,,,2.164352856,0.0246,0.844102034,0.93234373,5976, TRUE
GO:1901657," ""glycosyl compound metabolic process""", 0.7632559601311,1.406462905,-2.591457044,2.23299611,0.00175,0.903617403,0.11725799,, FALSE
GO:0044281," ""small molecule metabolic process""", 7.57419296906568,0.236427918,-5.277418315,3.227372442,0.0000644,0.928814737,0.13119337,, FALSE
GO:0045962," ""positive regulation of development"," heterochronic""",0.073332435,1.256651562,5.838052599,1.230448921,0.0129,0.943585602,0.14742736, null
GO:0019752," ""carboxylic acid metabolic process""", 4.26525389485027,2.487900505,-6.361945797,2.978180517,0.0104,0.835031973,0.15530149,, FALSE
GO:0006082," ""organic acid metabolic process""", 4.95218425896826,,,3.042969073,0.0000742,0.845956714,0.77434198,19752, TRUE
GO:0032787," ""monocarboxylic acid metabolic process""", 2.11915772459929,,,2.674861141,0.0118,0.84769207,0.82405595,19752, TRUE
GO:0046394," ""carboxylic acid biosynthetic process""", 2.16405513401877,,,2.683947131,0.0118,0.814452427,0.8265283,19752, TRUE
GO:0016053," ""organic acid biosynthetic process""", 2.27629865756746,,,2.705863712,0.0174,0.814414248,0.89458847,19752, TRUE
GO:0043436," ""oxoacid metabolic process""", 4.81300228976788,,,3.030599722,0.0000519,0.833173033,0.92316499,19752, TRUE
GO:1901135," ""carbohydrate derivative metabolic process""", 3.45261078435774,-0.401890554,-6.459085873,2.886490725,0.0119,0.92721701,0.15724577,, FALSE
GO:0005975," ""carbohydrate metabolic process""", 5.05544830063305,0.986318687,-6.953259341,3.051923916,0.00371,0.921219319,0.1695715,, FALSE
GO:0048583," ""regulation of response to stimulus""", 3.38975441117047,-0.003920481,5.635873219,2.878521796,0.0054,0.911754301,0.22021716,, FALSE
GO:0044237," ""cellular metabolic process""", 39.6668612221075,1.276555065,-5.717222383,3.946255707,0.000461,0.888939681,0.24140231,, FALSE
GO:0006979," ""response to oxidative stress""", 1.97997575539891,-6.575224206,0.548734156,2.645422269,0.0000386,0.816176031,0.25514,, FALSE
GO:0009966," ""regulation of signal transduction""", 1.44569658330714,-1.003146011,6.423804132,2.509202522,0.0195,0.909518291,0.25666101,, FALSE
GO:0010928," ""regulation of auxin mediated signaling pathway""", 0.21101782427154,,,1.681241237,0.00585,0.925961341,0.79941807,9966, TRUE
GO:0023051," ""regulation of signaling""", 1.47263502895883,-0.636969858,5.302279662,2.517195898,0.0233,0.921468592,0.25728429,, FALSE
GO:0010646," ""regulation of cell communication""", 1.49059399272662,-0.455845081,6.628533986,2.522444234,0.0129,0.917457392,0.25991376,, FALSE
GO:0065008," ""regulation of biological quality""", 4.21586674448884,0.185854535,6.324643635,2.973127854,0.0143,0.916854618,0.26101513,, FALSE
GO:0009058," ""biosynthetic process""", 14.2055403403224,1.443237035,-5.08946309,3.500373714,0.00674,0.921051036,0.29418542,, FALSE
GO:0044272," ""sulfur compound biosynthetic process""", 0.682440623176043,4.424171526,-4.004398869,2.184691431,0.000127,0.8475598,0.33225744,, FALSE
GO:0042221," ""response to chemical""", 13.7026893548242,-5.943682311,-0.570015212,3.484726804,8.66E-19,0.784468977,0.34992089,, FALSE
GO:0042742," ""defense response to bacterium""", 1.84079378619854,-5.994089867,0.747462448,2.613841822,0.000156,0.745131959,0.37224408,, FALSE
GO:0071496," ""cellular response to external stimulus""", 1.01019171193822,,,2.354108439,0.0101,0.78762845,0.52979309,42742, TRUE
GO:0031667," ""response to nutrient levels""", 1.03264041664796,,,2.36361198,0.00031,0.758804811,0.53115213,42742, TRUE
GO:0009991," ""response to extracellular stimulus""", 1.21671979526781,,,2.434568904,0.000338,0.783162912,0.54151982,42742, TRUE
GO:0009617," ""response to bacterium""", 2.30323710321914,,,2.710963119,0.0000202,0.758770817,0.66656988,42742, TRUE
GO:0009620," ""response to fungus""", 2.85098549813676,,,2.803457116,0.00219,0.752390048,0.7063609,42742, TRUE
GO:0050832," ""defense response to fungus""", 2.44241907241952,,,2.736396502,0.00135,0.736389376,0.73715256,42742, TRUE
GO:0098542," ""defense response to other organism""", 5.02402011403942,,,3.049218023,0.00000103,0.711248914,0.84581231,42742, TRUE
GO:0016036," ""cellular response to phosphate starvation""", 0.350199793471917,,,1.897627091,0.000204,0.747086852,0.85169942,42742, TRUE
GO:0051707," ""response to other organism""", 6.3125757643784,,,3.148294097,1.01E-08,0.725467461,0.89969714,42742, TRUE
GO:0009267," ""cellular response to starvation""", 0.740807255421362,,,2.220108088,0.00958,0.727947266,0.91902465,42742, TRUE
GO:0043207," ""response to external biotic stimulus""", 6.3125757643784,,,3.148294097,1.12E-08,0.725906975,0.929782,42742, TRUE
GO:0042594," ""response to starvation""", 0.911417411215373,,,2.309630167,0.00136,0.750310368,0.94257553,42742, TRUE
GO:0006955," ""immune response""", 5.05095855969111,,,3.051538391,0.000000463,0.792080256,0.9457064,42742, TRUE
GO:0031669," ""cellular response to nutrient levels""", 0.803663628608629,,,2.255272505,0.0082,0.735674411,0.95063752,42742, TRUE
GO:0031668," ""cellular response to extracellular stimulus""", 0.983253266286535,,,2.342422681,0.00803,0.730720325,0.96309679,42742, TRUE
GO:0009409," ""response to cold""", 1.85426300902438,-6.99320591,0.440452098,2.617000341,0.000338,0.784882723,0.37258717,, FALSE
GO:0071456," ""cellular response to hypoxia""", 1.03713015758991,,,2.365487985,0.00676,0.716159191,0.50397695,9409, TRUE
GO:0070482," ""response to oxygen levels""", 1.18080186773223,,,2.421603927,0.0102,0.812062872,0.51173615,9409, TRUE
GO:0009416," ""response to light stimulus""", 3.00363669016298,,,2.826074803,0.00737,0.789705134,0.57549838,9409, TRUE
GO:0009266," ""response to temperature stimulus""", 2.79710860683339,,,2.79518459,0.0118,0.791592551,0.60890548,9409, TRUE
GO:0009314," ""response to radiation""", 3.10690073182777,,,2.840733235,0.00869,0.788797907,0.61807276,9409, TRUE
GO:0071453," ""cellular response to oxygen levels""", 1.0550891213577,,,2.372912003,0.00753,0.731753972,0.96193793,9409, TRUE
GO:0001666," ""response to hypoxia""", 1.1493736811386,,,2.409933123,0.00818,0.770668134,0.97289978,9409, TRUE
GO:0036293," ""response to decreased oxygen levels""", 1.17182238584834,,,2.418301291,0.00946,0.78611031,0.98435453,9409, TRUE
GO:0036294," ""cellular response to decreased oxygen levels""", 1.05059938041575,,,2.371067862,0.00732,0.731530422,0.98712503,9409, TRUE
GO:0009607," ""response to biotic stimulus""", 6.42481928792709,-7.081628543,-1.002027288,3.155943018,8.09E-09,0.808686734,0.38503493,, FALSE
GO:0009719," ""response to endogenous stimulus""", 6.92767027342522,-7.020056132,-0.500272016,3.188647296,0.0145,0.806518197,0.3912649,, FALSE
GO:0006857," ""oligopeptide transport""", 0.219997306155435,4.683847368,3.81006621,1.698970004,0.0121,0.940926677,0.3947536,, FALSE
GO:0015833," ""peptide transport""", 0.22897678803933,,,1.716003344,0.012,0.940770708,0.93714361,6857, TRUE
GO:0050794," ""regulation of cellular process""", 23.7282808781933,-0.400116094,5.99688982,3.723127159,0.000838,0.875977982,0.4055662,, FALSE
GO:0006355," ""regulation of transcription"," DNA-templated""",10.88762178,,,3.384890797,0.0362,0.856239569,0.5350073, 50794
GO:0050789," ""regulation of biological process""", 26.4535536299556,,,3.770336441,0.00267,0.884400987,0.61765344,50794, TRUE
GO:0009889," ""regulation of biosynthetic process""", 13.2357562968617,,,3.469674773,0.0143,0.865524664,0.7040789,50794, TRUE
GO:0019219," ""regulation of nucleobase-containing compound metabolic process""", 11.6104700758766,,,3.412796429,0.034,0.862493493,0.76009512,50794, TRUE
GO:0031326," ""regulation of cellular biosynthetic process""", 13.1145332914291,,,3.465680212,0.0131,0.8563187,0.82588436,50794, TRUE
GO:0010556," ""regulation of macromolecule biosynthetic process""", 12.7508642751313,,,3.453471234,0.0458,0.859189177,0.85777544,50794, TRUE
GO:0051252," ""regulation of RNA metabolic process""", 11.3545548421856,,,3.403120521,0.0307,0.858041458,0.86647751,50794, TRUE
GO:2001141," ""regulation of RNA biosynthetic process""", 10.8876217842231,,,3.384890797,0.0245,0.856531558,0.86966814,50794, TRUE
GO:1903506," ""regulation of nucleic acid-templated transcription""", 10.8876217842231,,,3.384890797,0.036,0.856239569,0.89112378,50794, TRUE
GO:0009605," ""response to external stimulus""", 8.35091815202263,-6.617567574,-0.740860921,3.269746373,4.07E-14,0.800926662,0.40761856,, FALSE
GO:0009628," ""response to abiotic stimulus""", 9.28478426794774,-5.448485185,-0.460708267,3.315760491,9.05E-09,0.797611526,0.41751914,, FALSE
GO:0080086," ""stamen filament development""", 0.0493871503614241,6.144346469,-0.594807781,1.079181246,0.0285,0.963191558,0.43469129,, FALSE
GO:0006952," ""defense response""", 7.4439904817492,-6.266110695,-0.010012538,3.219846386,0.00000521,0.780133784,0.45201636,, FALSE
GO:0033554," ""cellular response to stress""", 5.42360705787276,,,3.082426301,0.00173,0.753305255,0.53464917,6952, TRUE
GO:0098754," ""detoxification""", 1.29304539128092,-5.991234493,-2.350568038,2.460897843,0.00514,0.809283668,0.45327921,, FALSE
GO:0014070," ""response to organic cyclic compound""", 1.31100435504871,-5.604902549,-2.199056335,2.46686762,0.00371,0.805667072,0.45410685,, FALSE
GO:0009636," ""response to toxic substance""", 1.45467606519104,-6.684975471,-2.284700761,2.511883361,0.00625,0.806622333,0.46044518,, FALSE
GO:0071704," ""organic substance metabolic process""", 41.5794908633772,1.623135316,-5.781178063,3.966704777,0.000625,0.903285146,0.46949602,, FALSE
GO:0010038," ""response to metal ion""", 1.83181430431464,-6.44681221,-2.071969019,2.611723308,0.000204,0.794385114,0.47514696,, FALSE
GO:0010039," ""response to iron ion""", 0.103264041664796,,,1.380211242,0.0000383,0.844813243,0.56847883,10038, TRUE
GO:0010043," ""response to zinc ion""", 0.170610155794011,,,1.591064607,0.0184,0.837699444,0.59599425,10038, TRUE
GO:0009751," ""response to salicylic acid""", 0.68693036411799,-6.135545717,-2.782554078,2.187520721,0.00585,0.819235212,0.47590745,, FALSE
GO:1901576," ""organic substance biosynthetic process""", 13.550038162798,2.636694516,-4.82998668,3.479863113,0.013,0.857579076,0.4793313,, FALSE
GO:0044249," ""cellular biosynthetic process""", 13.123512773313,,,3.465977368,0.0196,0.844567238,0.83101759,1901576, TRUE
GO:0006950," ""response to stress""", 16.9577515377363,-6.208172027,-0.799355743,3.577261954,3.69E-14,0.776567896,0.4843693,, FALSE
GO:0051716," ""cellular response to stimulus""", 13.9226866609797,-5.589392195,-0.898264795,3.491641793,0.000213,0.760699874,0.48642872,, FALSE
GO:0006820," ""anion transport""", 1.35590176446819,4.961809838,3.352185082,2.481442629,0.00509,0.937702376,0.48884632,, FALSE
GO:0015698," ""inorganic anion transport""", 0.691420105059938,,,2.190331698,0.0253,0.940949526,0.69213807,6820, TRUE
GO:0009625," ""response to insect""", 0.148161451084272,-5.902983561,1.808334578,1.531478917,0.0264,0.819017204,0.49254671,, FALSE
