TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
GO:0050789," ""regulation of biological process""", 26.4535536299556,,,3.770336441,-2.525783736,0.677555415,0.61765344,31323, TRUE
GO:0006355," ""regulation of transcription"," DNA-templated""",10.88762178,,,3.384890797,-2.41453927,0.569133596,0.72979339, 31323
GO:0019219," ""regulation of nucleobase-containing compound metabolic process""", 11.6104700758766,,,3.412796429,-2.219682688,0.584882224,0.76009512,31323, TRUE
GO:0009889," ""regulation of biosynthetic process""", 13.2357562968617,,,3.469674773,-1.970616222,0.589563254,0.76638427,31323, TRUE
GO:0010468," ""regulation of gene expression""", 13.725138059534,,,3.485437481,-1.838631998,0.580026689,0.7735951,31323, TRUE
GO:0051171," ""regulation of nitrogen compound metabolic process""", 14.3716607551744,,,3.505421328,-1.735182177,0.582734228,0.78293424,31323, TRUE
GO:0080090," ""regulation of primary metabolic process""", 14.6994118439366,,,3.515211304,-2.146301788,0.58082831,0.78759216,31323, TRUE
GO:0060255," ""regulation of macromolecule metabolic process""", 15.5794010685583,,,3.540454614,-1.384049948,0.575841876,0.79986207,31323, TRUE
GO:2000112," ""regulation of cellular macromolecule biosynthetic process""", 12.7059668657118,,,3.451939869,-2.189095719,0.565857003,0.83957404,31323, TRUE
GO:0010556," ""regulation of macromolecule biosynthetic process""", 12.7508642751313,,,3.453471234,-2.177178355,0.572130501,0.85119039,31323, TRUE
GO:0031326," ""regulation of cellular biosynthetic process""", 13.1145332914291,,,3.465680212,-2.026872146,0.566024732,0.85777544,31323, TRUE
GO:0051252," ""regulation of RNA metabolic process""", 11.3545548421856,,,3.403120521,-2.320572103,0.574807784,0.86647751,31323, TRUE
GO:2001141," ""regulation of RNA biosynthetic process""", 10.8876217842231,,,3.384890797,-2.447331784,0.569756318,0.86966814,31323, TRUE
GO:1903506," ""regulation of nucleic acid-templated transcription""", 10.8876217842231,,,3.384890797,-2.432973634,0.569133596,0.89112378,31323, TRUE
GO:0009642," ""response to light intensity""", 0.606115027162933,-6.762075711,-1.802670581,2.133538908,-1.943095149,0.716294164,0.44572802,, FALSE
GO:0009644," ""response to high light intensity""", 0.269384456516859,,,1.785329835,-1.747146969,0.737165577,0.61692263,9642, TRUE
GO:0070482," ""response to oxygen levels""", 1.18080186773223,-7.187489218,-1.100067665,2.421603927,-12.69036983,0.703701449,0.47872724,, FALSE
GO:0006950," ""response to stress""", 16.9577515377363,-6.019062,1.79535493,3.577261954,-6.184422252,0.660170811,0.4843693,, FALSE
GO:0051716," ""cellular response to stimulus""", 13.9226866609797,-6.679213318,0.882071006,3.491641793,-4.420216403,0.670956897,0.48642872,, FALSE
GO:0070887," ""cellular response to chemical stimulus""", 7.15215732052261,-5.339892548,0.827630589,3.202488317,-8.494850022,0.612858097,0.49720357,, FALSE
GO:0033554," ""cellular response to stress""", 5.42360705787276,,,3.082426301,-6.243363892,0.655086589,0.61134485,70887, TRUE
GO:1901700," ""response to oxygen-containing compound""", 7.08481120639339,,,3.19838213,-2.102372909,0.628584776,0.64909561,70887, TRUE
GO:0010033," ""response to organic substance""", 8.79989224621739,,,3.292477594,-3.659555885,0.617271603,0.67685998,70887, TRUE
