Group.1,Group.2,Group.3,transcript,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,tair_symbol,uniprotswissprot,entrezgene_id,description,external_gene_name,external_gene_source
AT1G49832,7.478554873662417,-3.592351416374117,AT1G49832.1,7.47855487366242,-3.59235141637412,1.31563584711738,0.000294497059170689,0.00446809125224109,AT1G49832,"NA","NA","NA","NA","NA","NA"
AT3G60140,127.30984476374414,-3.5645292577321017,"AT3G60140.2,AT3G60140.1",127.309844763744,-3.5645292577321,0.914757949280629,3.28904798225238e-06,9.75667036014881e-05,AT3G60140,DIN2,"Q9M1C9,",825184,Beta-glucosidase 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1C9],BGLU30,UniProtKB Gene Name
AT1G80160,584.2793004779868,-3.257360805617087,AT1G80160.2,584.279300477987,-3.25736080561709,0.166204364249452,9.64706846651376e-87,8.23029999152155e-83,AT1G80160,,,844356,F18B13.24 protein [Source:UniProtKB/TrEMBL;Acc:Q9SSC3],,
AT2G15490,49.61860452173719,-3.214704395802019,"AT2G15490.3,AT2G15490.1",49.6186045217372,-3.21470439580202,0.424928726588853,2.03892915371095e-15,2.96841641330539e-13,AT2G15490,UGT73B4,"Q7Y232,",816041,UDP-glycosyltransferase 73B4 [Source:UniProtKB/Swiss-Prot;Acc:Q7Y232],UGT73B4,UniProtKB Gene Name
AT4G36850,357.57374516342514,-3.2096462155024774,"AT4G36850.3,AT4G36850.4,AT4G36850.2,AT4G36850.1",357.573745163425,-3.20964621550248,0.474621095921458,6.16927401268497e-13,6.38744469803648e-11,AT4G36850,,,829838,PQ-loop repeat family protein / transmembrane family protein [Source:UniProtKB/TrEMBL;Acc:Q94AH7],,
AT2G41260,13.54456128656289,-3.192270368039729,"AT2G41260.2,AT2G41260.1",13.5445612865629,-3.19227036803973,0.787456922486791,2.56608454003583e-06,7.86926443021628e-05,AT2G41260,M17,",Q9S7S3",818725,M17 [Source:UniProtKB/TrEMBL;Acc:A0A178VR90],M17,TAIR Gene Name
AT4G15710,29.18713333096884,-3.1362270106184287,AT4G15710.1,29.1871333309688,-3.13622701061843,0.453131989688826,2.97710391173217e-13,3.27304952481338e-11,AT4G15710,,,827248,unknown protein; Ha. [Source:TAIR;Acc:AT4G15710],,
AT1G21400,7.767162709709944,-3.0700201252272192,"AT1G21400.5,AT1G21400.4",7.76716270970994,-3.07002012522722,0.902725288020685,3.85958647401319e-05,0.000804684165307823,AT1G21400,,",Q9LPL5",838739,Thiamin diphosphate-binding fold (THDP-binding) superfamily protein [Source:TAIR;Acc:AT1G21400],,
AT2G23110,11.322463797326064,-3.0322871380443153,AT2G23110.2,11.3224637973261,-3.03228713804432,0.915357541472232,3.81727553791621e-05,0.000797421756223759,AT2G23110,,,816843,At2g23110 [Source:UniProtKB/TrEMBL;Acc:O64820],,
AT2G23110,11.712926556571434,-3.0042000032534193,AT2G23110.1,11.7129265565714,-3.00420000325342,0.835496963003111,1.43920236024665e-05,0.000347043838784858,AT2G23110,,,816843,At2g23110 [Source:UniProtKB/TrEMBL;Acc:O64820],,
AT3G49580,15.867308492317154,-2.971834988736016,AT3G49580.3,15.8673084923172,-2.97183498873602,1.00681955130709,0.000116924148631336,0.00207127633229522,AT3G49580,LSU1,"Q9SCK1,",824120,LSU1 [Source:UniProtKB/TrEMBL;Acc:A0A178VF66],LSU1,UniProtKB Gene Name
AT5G39580,1170.7701368844469,-2.9305416320169626,AT5G39580.1,1170.77013688445,-2.93054163201696,0.20770844209954,1.68778573564576e-46,2.57128129019432e-43,AT5G39580,,",Q9FKA4",833954,Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4],PER62,UniProtKB Gene Name
AT5G39580,1170.571943438919,-2.930244861368828,AT5G39580.2,1170.57194343892,-2.93024486136883,0.207770206453672,1.82787644184795e-46,2.68868018551407e-43,AT5G39580,,",Q9FKA4",833954,Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4],PER62,UniProtKB Gene Name
AT1G66040,13.34969881031686,-2.927849900538815,AT1G66040.1,13.3496988103169,-2.92784990053882,0.813041408593707,1.50601779894137e-05,0.000360506179850965,AT1G66040,VIM4,Q9C8E1,842917,Putative E3 ubiquitin-protein ligase ORTHRUS 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8E1],ORTH4,UniProtKB Gene Name
AT1G80160,636.0892633557713,-2.8865208275306573,AT1G80160.3,636.089263355771,-2.88652082753066,0.15299859355191,1.14080366026651e-80,6.08290771699856e-77,AT1G80160,,,844356,F18B13.24 protein [Source:UniProtKB/TrEMBL;Acc:Q9SSC3],,
AT1G80160,635.8910699102437,-2.8859063970458543,AT1G80160.1,635.891069910244,-2.88590639704585,0.153221942147949,2.05162665697602e-80,9.72402647851402e-77,AT1G80160,,,844356,F18B13.24 protein [Source:UniProtKB/TrEMBL;Acc:Q9SSC3],,
AT2G26980,23.051049647581536,-2.8557091923644053,"AT2G26980.5,AT2G26980.1",23.0510496475815,-2.85570919236441,0.625988250823511,2.48345602769834e-07,9.95646464036919e-06,AT2G26980,CIPK3,"Q2V452,",817240,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4IVM7],CIPK3,TAIR Gene Name
AT5G14470,325.573189953497,-2.854294940521448,AT5G14470.1,325.573189953497,-2.85429494052145,0.196913511519359,7.93077502969659e-49,1.61096700210365e-45,AT5G14470,,Q9LY82,831298,Probable glucuronokinase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LY82],GLCAK2,UniProtKB Gene Name
AT2G20000,5.669335954324844,-2.8293354710422003,"AT2G20000.1,AT2G20000.2",5.66933595432484,-2.8293354710422,1.14921528687472,0.000590546055805405,0.00786724644050317,AT2G20000,HBT,"Q8LGU6,",816519,Cell division cycle protein 27 homolog B [Source:UniProtKB/Swiss-Prot;Acc:Q8LGU6],CDC27B,UniProtKB Gene Name
AT5G45630,168.7998745955159,-2.793839124344082,AT5G45630.1,168.799874595516,-2.79383912434408,0.251621740165996,5.5003913938601e-30,2.69689880101023e-27,AT5G45630,,,834603,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q9FK78],,
AT5G63160,245.1768824626103,-2.785609781179926,"AT5G63160.1,AT5G63160.2",245.17688246261,-2.78560978117993,0.259523580243405,3.39939647305885e-28,1.39430822453146e-25,AT5G63160,BT1,"Q9FMK7,",836437,BTB/POZ and TAZ domain-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMK7],BT1,UniProtKB Gene Name
AT2G29480,49.57777314077214,-2.6857858637860437,AT2G29480.1,49.5777731407721,-2.68578586378604,0.34942513699554,9.26689861401642e-16,1.37734527588188e-13,AT2G29480,ATGSTU2,Q9ZW29,817497,Glutathione S-transferase U2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZW29],GSTU2,UniProtKB Gene Name
AT1G13300,216.72511531314456,-2.676008959587638,AT1G13300.1,216.725115313145,-2.67600895958764,0.233947111671317,1.45085060554957e-31,8.3633694974227e-29,AT1G13300,HRS1,Q9FX67,837890,Transcription factor HRS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FX67],HRS1,TAIR Gene Name
AT3G45130,17.611440283644512,-2.663562820202304,AT3G45130.4,17.6114402836445,-2.6635628202023,0.689430294300035,5.46749644914441e-06,0.00015213763602815,AT3G45130,LAS1,",Q1G1A4",823649,Terpene cyclase/mutase family member [Source:UniProtKB/TrEMBL;Acc:A0A1I9LTE4],LAS1,TAIR Gene Name
AT1G21400,5.844506066048802,-2.658345747522994,AT1G21400.1,5.8445060660488,-2.65834574752299,1.09211966576199,0.000635726808937653,0.00832868503957417,AT1G21400,,",Q9LPL5",838739,Thiamin diphosphate-binding fold (THDP-binding) superfamily protein [Source:TAIR;Acc:AT1G21400],,
AT3G45130,15.607537890380499,-2.65459547630144,"AT3G45130.5,AT3G45130.3,AT3G45130.2,AT3G45130.1",15.6075378903805,-2.65459547630144,0.713856375604589,9.51188728614199e-06,0.000243725893839479,AT3G45130,LAS1,",Q1G1A4",823649,Terpene cyclase/mutase family member [Source:UniProtKB/TrEMBL;Acc:A0A1I9LTE4],LAS1,TAIR Gene Name
AT2G29485,47.33951337505936,-2.6496830753196474,AT2G29485.1,47.3395133750594,-2.64968307531965,0.357731897564334,7.75104301654211e-15,1.05973154473281e-12,AT2G29485,,,28718315,,,
AT2G26980,28.826959282496187,-2.616122697715883,AT2G26980.2,28.8269592824962,-2.61612269771588,0.481002766740919,2.8797661952976e-09,1.63353971532992e-07,AT2G26980,CIPK3,"Q2V452,",817240,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4IVM7],CIPK3,TAIR Gene Name
AT1G08630,52.96990414050588,-2.615692772475739,"AT1G08630.4,AT1G08630.3,AT1G08630.1,AT1G08630.6,AT1G08630.7,AT1G08630.2",52.9699041405059,-2.61569277247574,0.324367161713238,4.54333047073924e-17,7.87824584920014e-15,AT1G08630,THA1,"Q8RXU4,",837385,Probable low-specificity L-threonine aldolase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXU4],THA1,UniProtKB Gene Name
AT4G34710,2071.561038648699,-2.5773118015829573,AT4G34710.1,2071.5610386487,-2.57731180158296,0.138362792975642,9.97679694704472e-79,3.86891115790988e-75,AT4G34710,ADC2,O23141,829623,Arginine decarboxylase 2 [Source:UniProtKB/Swiss-Prot;Acc:O23141],ADC2,UniProtKB Gene Name
AT4G34710,2071.169031267032,-2.5770130122953914,AT4G34710.2,2071.16903126703,-2.57701301229539,0.138263939737885,8.09814809196009e-79,3.45442703158742e-75,AT4G34710,ADC2,O23141,829623,Arginine decarboxylase 2 [Source:UniProtKB/Swiss-Prot;Acc:O23141],ADC2,UniProtKB Gene Name
AT3G47340,3322.2250449035373,-2.573627965334059,"AT3G47340.3,AT3G47340.2",3322.22504490354,-2.57362796533406,0.483356298267863,4.65985296888748e-09,2.54840189863889e-07,AT3G47340,ASN1,",P49078",823888,DIN6 [Source:UniProtKB/TrEMBL;Acc:A0A178VBT4],ASN1,UniProtKB Gene Name
AT5G16980,5.411908137601523,-2.5317803652644137,"AT5G16980.2,AT5G16980.1,AT5G16980.3",5.41190813760152,-2.53178036526441,1.26402277715802,0.00141908822369358,0.015715769279816,AT5G16980,,,831561,Zinc-binding dehydrogenase family protein [Source:UniProtKB/TrEMBL;Acc:F4KFK3],,
AT4G37990,46.28063023206816,-2.510175280705507,AT4G37990.1,46.2806302320682,-2.51017528070551,0.45707268126459,2.02526492186352e-09,1.17699898871842e-07,AT4G37990,ELI3-2,Q02972,829955,Cinnamyl alcohol dehydrogenase 8 [Source:UniProtKB/Swiss-Prot;Acc:Q02972],CAD8,UniProtKB Gene Name
AT4G02380,5664.896740151471,-2.506262946645098,AT4G02380.2,5664.89674015147,-2.5062629466451,0.13485937695331,2.76850999578555e-78,9.84136090751868e-75,AT4G02380,SAG21,",Q93WF6",828053,senescence-associated gene 21 [Source:TAIR;Acc:AT4G02380],SAG21,TAIR Gene Name
AT4G02380,7867.492307702654,-2.4845088718908825,"AT4G02380.1,AT4G02380.3",7867.49230770265,-2.48450887189088,0.119352043238616,1.72709406012672e-97,3.68363256614127e-93,AT4G02380,SAG21,",Q93WF6",828053,senescence-associated gene 21 [Source:TAIR;Acc:AT4G02380],SAG21,TAIR Gene Name
AT1G77760,7551.421701084936,-2.460197042017403,AT1G77760.1,7551.42170108494,-2.4601970420174,0.130176810601173,6.42870250790365e-81,3.91755946970923e-77,AT1G77760,NIA1,P11832,844112,Nitrate reductase [Source:UniProtKB/TrEMBL;Acc:A0A178WBR8],NIA1,UniProtKB Gene Name
AT3G22640,81.80319734414273,-2.446195480594647,AT3G22640.1,81.8031973441427,-2.44619548059465,0.309062498704401,1.19618051097542e-16,1.97009544620381e-14,AT3G22640,PAP85,Q9LUJ7,821835,Vicilin-like seed storage protein At3g22640 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUJ7],PAP85,UniProtKB Gene Name
AT2G41100,42.55221728735504,-2.4133283358310713,"AT2G41100.3,AT2G41100.6,AT2G41100.4,AT2G41100.7,AT2G41100.1",42.552217287355,-2.41332833583107,0.397986720782012,6.71278275201452e-11,5.1968634093046e-09,AT2G41100,TCH3,",P25071",818709,Calmodulin-like protein 12 [Source:UniProtKB/Swiss-Prot;Acc:P25071],CML12,UniProtKB Gene Name
AT1G12030,12.897887548787487,-2.384607810620369,AT1G12030.1,12.8978875487875,-2.38460781062037,0.889862197616272,0.000264617006584544,0.00410315072696362,AT1G12030,,,837755,At1g12030 [Source:UniProtKB/TrEMBL;Acc:O65376],,
AT5G22290,4.888344495900107,-2.382854891591524,"AT5G22290.1,AT5G22290.2",4.88834449590011,-2.38285489159152,1.34428004262197,0.00233742272775899,0.0228627428506139,AT5G22290,anac089,"Q94F58,",832289,"NAC domain-containing protein 89 [Source:UniProtKB/Swiss-Prot;Acc:Q94F58]","NAC089",UniProtKB Gene Name
AT5G66650,349.14429423326845,-2.3772668104061623,AT5G66650.1,349.144294233268,-2.37726681040616,0.217930697811927,5.28774347640093e-29,2.32535333477149e-26,AT5G66650,,Q9LVR5,836797,"Calcium uniporter protein 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9LVR5]",,
AT4G01870,9512.016267657627,-2.3610149770380344,AT4G01870.1,9512.01626765763,-2.36101497703803,0.160536645050215,3.2519548915953e-50,7.43049789356063e-47,AT4G01870,,,828228,tolB protein-related [Source:TAIR;Acc:AT4G01870],,
AT4G01870,9515.064343318554,-2.358674692453672,AT4G01870.2,9515.06434331855,-2.35867469245367,0.160382621964751,3.3096434343168e-50,7.43049789356063e-47,AT4G01870,,,828228,tolB protein-related [Source:TAIR;Acc:AT4G01870],,
AT2G26980,22.785991265633324,-2.338534766592941,AT2G26980.4,22.7859912656333,-2.33853476659294,0.591134356333981,3.54726121518546e-06,0.000103925495642971,AT2G26980,CIPK3,"Q2V452,",817240,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4IVM7],CIPK3,TAIR Gene Name
AT1G18280,20.82322730363593,-2.3217396933573173,AT1G18280.1,20.8232273036359,-2.32173969335732,0.739629205272286,6.65873213317814e-05,0.00127659117575272,AT1G18280,,Q9LE56,838408,At1g18280 [Source:UniProtKB/TrEMBL;Acc:Q9LE56],,
AT1G08630,82.38764876266329,-2.319706374917129,"AT1G08630.6,AT1G08630.7,AT1G08630.4,AT1G08630.3,AT1G08630.1,AT1G08630.5,AT1G08630.2",82.3876487626633,-2.31970637491713,0.35619971011008,3.75168536221912e-12,3.59630657294788e-10,AT1G08630,THA1,"Q8RXU4,",837385,Probable low-specificity L-threonine aldolase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXU4],THA1,UniProtKB Gene Name
AT4G03110,8.372612413825676,-2.30350172099583,"AT4G03110.3,AT4G03110.1,AT4G03110.2",8.37261241382568,-2.30350172099583,0.997617475036796,0.000720569914228578,0.009171427123961,AT4G03110,AtRBP-DR1,"Q8LFS6,",828090,RNA-binding protein BRN1 [Source:UniProtKB/Swiss-Prot;Acc:Q8LFS6],BRN1,UniProtKB Gene Name
AT3G21150,16.423810628313294,-2.296103225751864,AT3G21150.1,16.4238106283133,-2.29610322575186,0.591342298873836,5.24370021482153e-06,0.000146483641168069,AT3G21150,BBX32,Q9LJB7,821667,B-box zinc finger protein 32 [Source:UniProtKB/Swiss-Prot;Acc:Q9LJB7],BBX32,UniProtKB Gene Name
AT1G15040,1391.4756298659324,-2.2924492776717957,AT1G15040.2,1391.47562986593,-2.2924492776718,0.153984935442786,2.23670337053314e-51,5.96319097980201e-48,AT1G15040,,",Q8H0Z4",838069,Putative glutamine amidotransferase GAT1_2.1 [Source:UniProtKB/Swiss-Prot;Acc:Q8H0Z4],GAT1_2.1,UniProtKB Gene Name
AT1G15040,1391.5523016258123,-2.2919528868511576,AT1G15040.1,1391.55230162581,-2.29195288685116,0.154038890496403,2.53891724117045e-51,6.3707407503887e-48,AT1G15040,,",Q8H0Z4",838069,Putative glutamine amidotransferase GAT1_2.1 [Source:UniProtKB/Swiss-Prot;Acc:Q8H0Z4],GAT1_2.1,UniProtKB Gene Name
AT3G47340,5959.748745198059,-2.285546854600188,AT3G47340.1,5959.74874519806,-2.28554685460019,0.436997204039009,8.19464881534366e-09,4.29962035075171e-07,AT3G47340,ASN1,",P49078",823888,DIN6 [Source:UniProtKB/TrEMBL;Acc:A0A178VBT4],ASN1,UniProtKB Gene Name
AT5G01740,409.2401924539889,-2.276600978863622,AT5G01740.1,409.240192453989,-2.27660097886362,0.211810232636168,3.32650894898576e-28,1.37765914793093e-25,AT5G01740,,,831686,AT5g01740/T20L15_10 [Source:UniProtKB/TrEMBL;Acc:Q9LZX2],,
AT1G08630,58.098401241002115,-2.262198805816802,"AT1G08630.6,AT1G08630.7,AT1G08630.5,AT1G08630.2",58.0984012410021,-2.2621988058168,0.491552054107224,2.03981312715931e-07,8.28688653002236e-06,AT1G08630,THA1,"Q8RXU4,",837385,Probable low-specificity L-threonine aldolase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXU4],THA1,UniProtKB Gene Name
AT3G00800,76.89769417538324,-2.2404643189749716,AT3G00800.1,76.8976941753832,-2.24046431897497,0.363232754147979,3.61563026677737e-11,2.94335763912065e-09,AT3G00800,"NA","NA","NA","NA","NA","NA"
AT5G48850,27.396242773497324,-2.235962247000977,AT5G48850.1,27.3962427734973,-2.23596224700098,0.627197346338947,1.58645200752386e-05,0.000377641089759738,AT5G48850,ATSDI1,Q8GXU5,834943,ATSDI1 [Source:UniProtKB/TrEMBL;Acc:A0A178UKA2],SDI1,UniProtKB Gene Name
AT1G68238,632.6507440518351,-2.229496799416871,AT1G68238.1,632.650744051835,-2.22949679941687,0.199673823034849,3.27891817210432e-30,1.62638154031923e-27,AT1G68238,,,6241144,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q1G3X3],,
AT5G63160,3551.4169498368383,-2.226211333891328,AT5G63160.3,3551.41694983684,-2.22621133389133,0.178982533596087,8.95725767150768e-37,8.3062987063805e-34,AT5G63160,BT1,"Q9FMK7,",836437,BTB/POZ and TAZ domain-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMK7],BT1,UniProtKB Gene Name
AT4G21990,1675.6668808270267,-2.223921499600128,AT4G21990.2,1675.66688082703,-2.22392149960013,0.320018922859566,1.74447872095139e-13,1.98437943465662e-11,AT4G21990,APR3,"P92980,",828288,"5'-adenylylsulfate reductase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P92980]",APR3,UniProtKB Gene Name
AT4G21990,1677.4992280719707,-2.2212955684869917,AT4G21990.1,1677.49922807197,-2.22129556848699,0.319087741013981,1.60821781808007e-13,1.83918894010299e-11,AT4G21990,APR3,"P92980,",828288,"5'-adenylylsulfate reductase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P92980]",APR3,UniProtKB Gene Name
AT1G10070,1969.1601578866662,-2.204020822547658,"AT1G10070.3,AT1G10070.2,AT1G10070.1",1969.16015788667,-2.20402082254766,0.174162999866814,5.7650097888387e-38,5.71902378052308e-35,AT1G10070,ATBCAT-2,"Q9M439,",837543,"Branched-chain-amino-acid aminotransferase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M439]",BCAT2,UniProtKB Gene Name
AT1G17170,657.5958703669023,-2.192010988537895,AT1G17170.1,657.595870366902,-2.19201098853789,0.141165447746149,1.38832535503375e-55,4.55552266689804e-52,AT1G17170,ATGSTU24,Q9SHH6,838288,Glutathione S-transferase U24 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHH6],GSTU24,UniProtKB Gene Name
AT5G63160,3307.310670743666,-2.190370023339134,AT5G63160.1,3307.31067074367,-2.19037002333913,0.179920272564917,2.36582952189241e-35,2.14721680670988e-32,AT5G63160,BT1,"Q9FMK7,",836437,BTB/POZ and TAZ domain-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMK7],BT1,UniProtKB Gene Name
